dataset,condition,comparison_scope,pair_id,source_pair_id,subject_id,canonical_finger_position,path_a,path_b,source_type,source_file,source_split,diagnostics_comparison_scope,config_hash,implementation_hash,primary_raw_score,rerun_raw_score,primary_decision,rerun_decision,raw_score_text_equal,raw_score_numeric_equal,decision_equal,status_equal,error_code_equal,error_message_equal,prepare_a_diagnostics_equal,prepare_b_diagnostics_equal,compare_diagnostics_equal,all_deterministic_diagnostics_equal,exact_reproducibility,timing_compared
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001032_08,sd300b_plain_roll_00001032_08,00001032,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001032_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001032_roll_1000_08.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,0.0,0.0,rejected,rejected,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001032_09,sd300b_plain_roll_00001032_09,00001032,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001032_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001032_roll_1000_09.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3.0,3.0,rejected,rejected,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001032_10,sd300b_plain_roll_00001032_10,00001032,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001032_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001032_roll_1000_10.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3.0,3.0,rejected,rejected,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001033_01,sd300b_plain_roll_00001033_01,00001033,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_01.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,5.0,5.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001033_02,sd300b_plain_roll_00001033_02,00001033,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_02.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,31.0,31.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001033_03,sd300b_plain_roll_00001033_03,00001033,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_03.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,24.0,24.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001033_04,sd300b_plain_roll_00001033_04,00001033,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_04.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,18.0,18.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001033_05,sd300b_plain_roll_00001033_05,00001033,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_05.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,5.0,5.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001033_06,sd300b_plain_roll_00001033_06,00001033,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_06.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,11.0,11.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001033_07,sd300b_plain_roll_00001033_07,00001033,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_07.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,7.0,7.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001033_08,sd300b_plain_roll_00001033_08,00001033,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_08.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,2.0,2.0,rejected,rejected,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001033_09,sd300b_plain_roll_00001033_09,00001033,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_09.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,6.0,6.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001033_10,sd300b_plain_roll_00001033_10,00001033,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_10.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3.0,3.0,rejected,rejected,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001034_01,sd300b_plain_roll_00001034_01,00001034,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_01.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,6.0,6.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001034_02,sd300b_plain_roll_00001034_02,00001034,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_02.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3.0,3.0,rejected,rejected,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001034_03,sd300b_plain_roll_00001034_03,00001034,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_03.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,2.0,2.0,rejected,rejected,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001034_04,sd300b_plain_roll_00001034_04,00001034,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_04.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,2.0,2.0,rejected,rejected,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001034_05,sd300b_plain_roll_00001034_05,00001034,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_05.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,0.0,0.0,rejected,rejected,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001034_06,sd300b_plain_roll_00001034_06,00001034,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_06.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,5.0,5.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001034_07,sd300b_plain_roll_00001034_07,00001034,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_07.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,2.0,2.0,rejected,rejected,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001034_08,sd300b_plain_roll_00001034_08,00001034,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_08.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,2.0,2.0,rejected,rejected,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001034_09,sd300b_plain_roll_00001034_09,00001034,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_09.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,2.0,2.0,rejected,rejected,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001034_10,sd300b_plain_roll_00001034_10,00001034,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_10.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,0.0,0.0,rejected,rejected,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001035_01,sd300b_plain_roll_00001035_01,00001035,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001035_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001035_roll_1000_01.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,7.0,7.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001035_02,sd300b_plain_roll_00001035_02,00001035,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001035_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001035_roll_1000_02.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,2.0,2.0,rejected,rejected,true,true,true,true,true,true,true,true,true,true,true,false
sd300b,plain_roll_genuine,all_self_or_genuine_pairs,sd300b_plain_roll_00001035_03,sd300b_plain_roll_00001035_03,00001035,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001035_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001035_roll_1000_03.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300b\plain_roll\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,2.0,2.0,rejected,rejected,true,true,true,true,true,true,true,true,true,true,true,false
