dataset,subject_id,canonical_finger_position,sourceafis_included,sift_included,membership
sd300c,00001213,10,true,true,both
sd300c,00001214,1,true,true,both
sd300c,00001214,2,true,true,both
sd300c,00001214,3,true,true,both
sd300c,00001214,4,true,true,both
sd300c,00001214,5,true,true,both
sd300c,00001214,6,true,true,both
sd300c,00001214,7,true,true,both
sd300c,00001214,8,true,true,both
sd300c,00001214,9,true,true,both
sd300c,00001214,10,true,true,both
sd300c,00001215,1,true,true,both
sd300c,00001215,2,true,true,both
sd300c,00001215,3,true,true,both
sd300c,00001215,4,true,true,both
sd300c,00001215,5,true,true,both
sd300c,00001215,6,true,true,both
sd300c,00001215,7,true,true,both
sd300c,00001215,8,true,true,both
sd300c,00001215,9,true,true,both
sd300c,00001216,1,true,true,both
sd300c,00001216,2,true,true,both
sd300c,00001216,3,true,true,both
sd300c,00001216,4,true,true,both
sd300c,00001216,5,true,true,both
sd300c,00001216,6,true,true,both
sd300c,00001216,7,true,true,both
sd300c,00001216,8,true,true,both
sd300c,00001216,9,true,true,both
sd300c,00001216,10,true,true,both
sd300c,00001217,1,true,true,both
sd300c,00001217,2,true,true,both
sd300c,00001217,3,true,true,both
sd300c,00001217,4,true,true,both
sd300c,00001217,6,true,true,both
sd300c,00001217,7,false,true,sift_only
sd300c,00001217,8,true,true,both
sd300c,00001217,9,true,true,both
sd300c,00001217,10,false,true,sift_only
sd300c,00001218,1,true,true,both
sd300c,00001218,2,true,true,both
sd300c,00001218,3,true,true,both
sd300c,00001218,4,true,true,both
sd300c,00001218,5,true,true,both
sd300c,00001218,6,true,true,both
sd300c,00001218,7,true,true,both
sd300c,00001218,8,true,true,both
sd300c,00001218,9,true,true,both
sd300c,00001218,10,true,true,both
sd300c,00001219,1,true,true,both
sd300c,00001219,2,true,true,both
sd300c,00001219,3,true,true,both
sd300c,00001219,4,true,true,both
sd300c,00001219,5,true,true,both
sd300c,00001219,6,true,true,both
sd300c,00001219,7,true,true,both
sd300c,00001219,8,true,true,both
sd300c,00001219,9,true,true,both
sd300c,00001219,10,true,true,both
sd300c,00001220,1,true,true,both
sd300c,00001220,2,true,true,both
sd300c,00001220,3,true,true,both
sd300c,00001220,4,true,true,both
sd300c,00001220,5,true,true,both
sd300c,00001220,6,true,true,both
sd300c,00001220,7,true,true,both
sd300c,00001220,8,true,true,both
sd300c,00001220,9,true,true,both
sd300c,00001220,10,true,true,both
sd300c,00001221,1,true,true,both
sd300c,00001221,2,true,true,both
sd300c,00001221,3,true,true,both
sd300c,00001221,4,true,true,both
sd300c,00001221,5,true,true,both
sd300c,00001221,6,true,true,both
sd300c,00001221,7,true,true,both
sd300c,00001221,8,true,true,both
sd300c,00001221,9,true,true,both
sd300c,00001221,10,true,true,both
sd300c,00001222,1,true,true,both
sd300c,00001222,2,true,true,both
sd300c,00001222,3,true,true,both
sd300c,00001222,4,true,true,both
sd300c,00001222,5,true,true,both
sd300c,00001222,6,true,true,both
sd300c,00001222,7,true,true,both
sd300c,00001222,8,true,true,both
sd300c,00001222,9,true,true,both
sd300c,00001222,10,true,true,both
sd300c,00001223,1,true,true,both
sd300c,00001223,2,true,true,both
sd300c,00001223,3,true,true,both
sd300c,00001223,4,true,true,both
sd300c,00001223,5,true,true,both
sd300c,00001223,6,true,true,both
sd300c,00001223,7,true,true,both
sd300c,00001223,8,true,true,both
sd300c,00001223,9,true,true,both
sd300c,00001223,10,true,true,both
sd300c,00001224,1,true,true,both
sd300c,00001224,2,true,true,both
sd300c,00001224,3,true,true,both
sd300c,00001224,4,true,true,both
sd300c,00001224,5,true,true,both
sd300c,00001224,6,true,true,both
sd300c,00001224,7,true,true,both
sd300c,00001224,8,true,true,both
sd300c,00001224,9,true,true,both
sd300c,00001224,10,true,true,both
sd300c,00001225,1,true,true,both
sd300c,00001225,2,true,true,both
sd300c,00001225,3,true,true,both
sd300c,00001225,4,true,true,both
sd300c,00001225,5,true,true,both
sd300c,00001225,6,true,true,both
sd300c,00001225,7,true,true,both
sd300c,00001225,8,true,true,both
sd300c,00001225,9,true,true,both
sd300c,00001225,10,true,true,both
sd300c,00001226,1,true,true,both
sd300c,00001226,2,true,true,both
sd300c,00001226,3,true,true,both
sd300c,00001226,4,true,true,both
sd300c,00001226,5,true,true,both
sd300c,00001226,6,true,true,both
sd300c,00001226,7,true,true,both
sd300c,00001226,8,true,true,both
sd300c,00001226,9,true,true,both
sd300c,00001226,10,true,true,both
sd300c,00001227,1,true,true,both
sd300c,00001227,2,true,true,both
sd300c,00001227,3,true,true,both
sd300c,00001227,4,true,true,both
sd300c,00001227,5,true,true,both
sd300c,00001227,6,true,true,both
sd300c,00001227,7,true,true,both
sd300c,00001227,8,true,true,both
sd300c,00001227,9,true,true,both
sd300c,00001227,10,true,true,both
sd300c,00001228,1,true,true,both
sd300c,00001228,2,true,true,both
sd300c,00001228,3,true,true,both
sd300c,00001228,4,true,true,both
sd300c,00001228,6,true,true,both
sd300c,00001228,7,true,true,both
sd300c,00001228,8,true,true,both
sd300c,00001228,9,true,true,both
sd300c,00001228,10,true,true,both
sd300c,00001229,1,true,true,both
sd300c,00001229,2,true,true,both
sd300c,00001229,3,true,true,both
sd300c,00001229,4,true,true,both
sd300c,00001229,5,true,true,both
sd300c,00001229,6,true,true,both
sd300c,00001229,7,true,true,both
sd300c,00001229,8,true,true,both
sd300c,00001229,9,true,true,both
sd300c,00001229,10,true,true,both
sd300c,00001230,1,true,true,both
sd300c,00001230,2,true,true,both
sd300c,00001230,3,true,true,both
sd300c,00001230,4,true,true,both
sd300c,00001230,5,true,true,both
sd300c,00001230,6,true,true,both
sd300c,00001230,7,true,true,both
sd300c,00001230,8,true,true,both
sd300c,00001230,9,true,true,both
sd300c,00001230,10,true,true,both
sd300c,00001231,1,true,true,both
sd300c,00001231,2,true,true,both
sd300c,00001231,3,true,true,both
sd300c,00001231,4,true,true,both
sd300c,00001231,5,true,true,both
sd300c,00001231,6,true,true,both
sd300c,00001231,8,true,true,both
sd300c,00001231,9,true,true,both
sd300c,00001231,10,true,true,both
sd300c,00001232,1,true,true,both
sd300c,00001232,2,true,true,both
sd300c,00001232,3,true,true,both
sd300c,00001232,4,true,true,both
sd300c,00001232,5,false,true,sift_only
sd300c,00001232,6,true,true,both
sd300c,00001232,7,true,true,both
sd300c,00001232,8,true,true,both
sd300c,00001232,9,true,true,both
sd300c,00001232,10,true,true,both
sd300c,00001233,1,true,true,both
sd300c,00001233,2,true,true,both
sd300c,00001233,3,true,true,both
sd300c,00001233,4,true,true,both
sd300c,00001233,5,true,true,both
sd300c,00001233,6,true,true,both
sd300c,00001233,7,true,true,both
sd300c,00001233,8,true,true,both
sd300c,00001233,9,true,true,both
sd300c,00001233,10,true,true,both
sd300c,00001234,1,true,true,both
sd300c,00001234,2,true,true,both
sd300c,00001234,3,true,true,both
sd300c,00001234,4,true,true,both
sd300c,00001234,5,true,true,both
sd300c,00001234,6,true,true,both
sd300c,00001234,7,true,true,both
sd300c,00001234,8,true,true,both
sd300c,00001234,9,true,true,both
sd300c,00001234,10,true,true,both
sd300c,00001235,1,true,true,both
sd300c,00001235,2,true,true,both
sd300c,00001235,3,true,true,both
sd300c,00001235,4,true,true,both
sd300c,00001235,5,true,true,both
sd300c,00001235,6,true,true,both
sd300c,00001235,7,true,true,both
sd300c,00001235,8,true,true,both
sd300c,00001235,9,true,true,both
sd300c,00001235,10,true,true,both
sd300c,00001236,1,true,true,both
sd300c,00001236,2,true,true,both
sd300c,00001236,3,true,true,both
sd300c,00001236,4,true,true,both
sd300c,00001236,5,true,true,both
sd300c,00001236,6,true,true,both
sd300c,00001236,7,true,true,both
sd300c,00001236,8,true,true,both
sd300c,00001236,9,true,true,both
sd300c,00001236,10,true,true,both
sd300c,00001237,1,true,true,both
sd300c,00001237,2,true,true,both
sd300c,00001237,3,true,true,both
sd300c,00001237,4,true,true,both
sd300c,00001237,5,true,true,both
sd300c,00001237,6,true,true,both
sd300c,00001237,7,true,true,both
sd300c,00001237,8,true,true,both
sd300c,00001237,9,true,true,both
sd300c,00001237,10,true,true,both
sd300c,00001238,1,true,true,both
sd300c,00001238,2,true,true,both
sd300c,00001238,3,true,true,both
sd300c,00001238,4,true,true,both
sd300c,00001238,5,true,true,both
sd300c,00001238,6,true,true,both
sd300c,00001238,7,true,true,both
sd300c,00001238,8,true,true,both
sd300c,00001238,9,false,true,sift_only
sd300c,00001238,10,true,true,both
sd300c,00001239,1,true,true,both
sd300c,00001239,2,true,true,both
sd300c,00001239,3,true,true,both
sd300c,00001239,4,true,true,both
sd300c,00001239,5,true,true,both
sd300c,00001239,6,true,true,both
sd300c,00001239,7,true,true,both
sd300c,00001239,8,true,true,both
sd300c,00001239,9,true,true,both
sd300c,00001239,10,true,true,both
sd300c,00001240,1,true,true,both
sd300c,00001240,2,true,true,both
sd300c,00001240,3,true,true,both
sd300c,00001240,4,true,true,both
sd300c,00001240,5,true,true,both
sd300c,00001240,6,true,true,both
sd300c,00001240,7,true,true,both
sd300c,00001240,8,true,true,both
sd300c,00001240,9,true,true,both
sd300c,00001240,10,false,true,sift_only
sd300c,00001241,1,true,true,both
sd300c,00001241,2,true,true,both
sd300c,00001241,3,true,true,both
sd300c,00001241,4,true,true,both
sd300c,00001241,5,true,true,both
sd300c,00001241,6,true,true,both
sd300c,00001241,7,true,true,both
sd300c,00001241,8,true,true,both
sd300c,00001241,9,true,true,both
sd300c,00001241,10,true,true,both
sd300c,00001242,1,true,true,both
sd300c,00001242,2,true,true,both
sd300c,00001242,3,true,true,both
sd300c,00001242,4,true,true,both
sd300c,00001242,5,true,true,both
sd300c,00001242,6,true,true,both
sd300c,00001242,7,true,true,both
sd300c,00001242,8,true,true,both
sd300c,00001242,9,true,true,both
sd300c,00001242,10,true,true,both
sd300c,00001243,1,true,true,both
sd300c,00001243,2,true,true,both
sd300c,00001243,3,true,true,both
sd300c,00001243,4,true,true,both
sd300c,00001243,5,true,true,both
sd300c,00001243,6,true,true,both
sd300c,00001243,7,true,true,both
sd300c,00001243,8,true,true,both
sd300c,00001243,9,true,true,both
sd300c,00001243,10,true,true,both
sd300c,00001244,1,true,true,both
sd300c,00001244,2,true,true,both
sd300c,00001244,3,true,true,both
sd300c,00001244,4,true,true,both
sd300c,00001244,5,true,true,both
sd300c,00001244,6,true,true,both
sd300c,00001244,7,true,true,both
sd300c,00001244,8,true,true,both
sd300c,00001244,9,true,true,both
sd300c,00001244,10,true,true,both
sd300c,00001245,1,true,true,both
sd300c,00001245,2,true,true,both
sd300c,00001245,3,true,true,both
sd300c,00001245,4,true,true,both
sd300c,00001245,5,true,true,both
sd300c,00001245,6,true,true,both
sd300c,00001245,7,true,true,both
sd300c,00001245,8,true,true,both
sd300c,00001245,9,true,true,both
sd300c,00001245,10,true,true,both
sd300c,00001246,1,true,true,both
sd300c,00001246,2,true,true,both
sd300c,00001246,3,true,true,both
sd300c,00001246,4,true,true,both
sd300c,00001246,5,true,true,both
sd300c,00001246,6,true,true,both
sd300c,00001246,7,true,true,both
sd300c,00001246,8,true,true,both
sd300c,00001246,9,true,true,both
sd300c,00001246,10,true,true,both
sd300c,00001247,1,true,true,both
sd300c,00001247,2,true,true,both
sd300c,00001247,3,true,true,both
sd300c,00001247,4,true,true,both
sd300c,00001247,5,true,true,both
sd300c,00001247,6,true,true,both
sd300c,00001247,7,true,true,both
sd300c,00001247,8,true,true,both
sd300c,00001247,9,true,true,both
sd300c,00001247,10,true,true,both
sd300c,00001248,1,true,true,both
sd300c,00001248,2,true,true,both
sd300c,00001248,3,true,true,both
sd300c,00001248,4,true,true,both
sd300c,00001248,5,true,true,both
sd300c,00001248,6,true,true,both
sd300c,00001248,7,true,true,both
sd300c,00001248,8,true,true,both
sd300c,00001248,9,true,true,both
sd300c,00001248,10,true,true,both
sd300c,00001249,1,true,true,both
sd300c,00001249,2,true,true,both
sd300c,00001249,3,true,true,both
sd300c,00001249,4,true,true,both
sd300c,00001249,5,true,true,both
sd300c,00001249,6,true,true,both
sd300c,00001249,7,true,true,both
sd300c,00001249,8,true,true,both
sd300c,00001249,9,true,true,both
sd300c,00001249,10,true,true,both
sd300c,00001250,1,true,true,both
sd300c,00001250,2,true,true,both
sd300c,00001250,3,true,true,both
sd300c,00001250,4,true,true,both
sd300c,00001250,5,true,true,both
sd300c,00001250,6,true,true,both
sd300c,00001250,7,true,true,both
sd300c,00001250,8,true,true,both
sd300c,00001250,9,true,true,both
sd300c,00001250,10,true,true,both
sd300c,00001251,1,true,true,both
sd300c,00001251,2,true,true,both
sd300c,00001251,3,true,true,both
sd300c,00001251,4,true,true,both
sd300c,00001251,5,true,true,both
sd300c,00001251,6,true,true,both
sd300c,00001251,7,true,true,both
sd300c,00001251,8,true,true,both
sd300c,00001251,9,true,true,both
sd300c,00001251,10,true,true,both
sd300c,00001252,1,true,true,both
sd300c,00001252,2,true,true,both
sd300c,00001252,3,true,true,both
sd300c,00001252,4,true,true,both
sd300c,00001252,5,true,true,both
sd300c,00001252,6,true,true,both
sd300c,00001252,7,true,true,both
sd300c,00001252,8,true,true,both
sd300c,00001252,9,true,true,both
sd300c,00001252,10,true,true,both
sd300c,00001253,1,true,true,both
sd300c,00001253,2,true,true,both
sd300c,00001253,3,true,true,both
sd300c,00001253,4,true,true,both
sd300c,00001253,5,true,true,both
sd300c,00001253,6,true,true,both
sd300c,00001253,7,true,true,both
sd300c,00001253,8,true,true,both
sd300c,00001253,9,true,true,both
sd300c,00001253,10,true,true,both
sd300c,00001254,1,true,true,both
sd300c,00001254,2,true,true,both
sd300c,00001254,3,true,true,both
sd300c,00001254,4,true,true,both
sd300c,00001254,5,true,true,both
sd300c,00001254,6,true,true,both
sd300c,00001254,7,true,true,both
sd300c,00001254,8,true,true,both
sd300c,00001254,9,true,true,both
sd300c,00001254,10,true,true,both
sd300c,00001255,1,true,true,both
sd300c,00001255,2,true,true,both
sd300c,00001255,3,true,true,both
sd300c,00001255,4,true,true,both
sd300c,00001255,5,true,true,both
sd300c,00001255,6,true,true,both
sd300c,00001255,7,false,true,sift_only
sd300c,00001255,8,true,true,both
sd300c,00001255,9,false,true,sift_only
sd300c,00001255,10,false,true,sift_only
sd300c,00001256,1,true,true,both
sd300c,00001256,2,true,true,both
sd300c,00001256,3,true,true,both
sd300c,00001256,4,true,true,both
sd300c,00001256,5,true,true,both
sd300c,00001256,6,true,true,both
sd300c,00001256,7,true,true,both
sd300c,00001256,8,true,true,both
sd300c,00001256,9,true,true,both
sd300c,00001256,10,true,true,both
sd300c,00001257,1,true,true,both
sd300c,00001257,2,true,true,both
sd300c,00001257,3,true,true,both
sd300c,00001257,4,true,true,both
sd300c,00001257,5,true,true,both
sd300c,00001257,6,true,true,both
sd300c,00001257,7,true,true,both
sd300c,00001257,8,true,true,both
sd300c,00001257,9,true,true,both
sd300c,00001257,10,true,true,both
sd300c,00001258,1,true,true,both
sd300c,00001258,2,true,true,both
sd300c,00001258,3,true,true,both
sd300c,00001258,4,true,true,both
sd300c,00001258,5,true,true,both
sd300c,00001258,6,true,true,both
sd300c,00001258,7,true,true,both
sd300c,00001258,8,true,true,both
sd300c,00001258,9,true,true,both
sd300c,00001258,10,true,true,both
sd300c,00001259,1,true,true,both
sd300c,00001259,2,true,true,both
sd300c,00001259,3,true,true,both
sd300c,00001259,4,true,true,both
sd300c,00001259,5,true,true,both
sd300c,00001259,6,true,true,both
sd300c,00001259,7,true,true,both
sd300c,00001259,8,true,true,both
sd300c,00001259,9,true,true,both
sd300c,00001259,10,true,true,both
sd300c,00001260,1,true,true,both
sd300c,00001260,2,true,true,both
sd300c,00001260,3,true,true,both
sd300c,00001260,4,true,true,both
sd300c,00001260,5,true,true,both
sd300c,00001260,6,true,true,both
sd300c,00001260,7,true,true,both
sd300c,00001260,8,true,true,both
sd300c,00001260,9,true,true,both
sd300c,00001260,10,true,true,both
sd300c,00001261,1,true,true,both
sd300c,00001261,2,true,true,both
sd300c,00001261,3,true,true,both
sd300c,00001261,4,true,true,both
sd300c,00001261,5,true,true,both
sd300c,00001261,6,true,true,both
sd300c,00001261,7,true,true,both
sd300c,00001261,8,true,true,both
sd300c,00001261,9,true,true,both
sd300c,00001261,10,true,true,both
sd300c,00001262,1,true,true,both
sd300c,00001262,2,true,true,both
sd300c,00001262,3,true,true,both
sd300c,00001262,4,true,true,both
sd300c,00001262,5,false,true,sift_only
sd300c,00001262,6,true,true,both
sd300c,00001262,7,true,true,both
sd300c,00001262,8,true,true,both
sd300c,00001262,9,true,true,both
sd300c,00001262,10,true,true,both
sd300c,00001263,1,true,true,both
sd300c,00001263,2,true,true,both
sd300c,00001263,3,true,true,both
sd300c,00001263,4,true,true,both
sd300c,00001263,5,true,true,both
sd300c,00001263,6,true,true,both
sd300c,00001263,7,true,true,both
sd300c,00001263,8,true,true,both
sd300c,00001263,9,true,true,both
sd300c,00001263,10,true,true,both
sd300c,00001264,1,true,true,both
sd300c,00001264,2,true,true,both
sd300c,00001264,3,true,true,both
sd300c,00001264,4,true,true,both
sd300c,00001264,5,true,true,both
sd300c,00001264,6,true,true,both
sd300c,00001264,7,true,true,both
sd300c,00001264,8,true,true,both
sd300c,00001264,9,true,true,both
sd300c,00001264,10,true,true,both
sd300c,00001265,1,true,true,both
sd300c,00001265,2,true,true,both
sd300c,00001265,3,true,true,both
sd300c,00001265,4,true,true,both
sd300c,00001265,5,false,true,sift_only
sd300c,00001265,6,true,true,both
sd300c,00001265,7,true,true,both
sd300c,00001265,8,true,true,both
sd300c,00001265,9,true,true,both
sd300c,00001265,10,true,true,both
sd300c,00001266,1,true,true,both
sd300c,00001266,2,true,true,both
sd300c,00001266,3,true,true,both
sd300c,00001266,4,true,true,both
sd300c,00001266,5,true,true,both
sd300c,00001266,6,true,true,both
sd300c,00001266,7,true,true,both
sd300c,00001266,8,true,true,both
sd300c,00001266,9,true,true,both
sd300c,00001266,10,true,true,both
sd300c,00001267,1,true,true,both
sd300c,00001267,2,true,true,both
sd300c,00001267,3,true,true,both
sd300c,00001267,4,true,true,both
sd300c,00001267,5,true,true,both
sd300c,00001267,6,true,true,both
sd300c,00001267,7,true,true,both
sd300c,00001267,8,true,true,both
sd300c,00001267,9,true,true,both
sd300c,00001267,10,true,true,both
