condition,dataset,role,pilot_pair_id,reference_pair_id,reference_kind,pilot_raw_score,reference_raw_score,raw_score_abs_delta,raw_score_equal,status_equal,error_code_equal,prepare_a_diagnostics_equal,prepare_b_diagnostics_equal,compare_diagnostics_equal,exact_reproducibility
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001047_04,sd300c_roll_self_00001047_04,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001047_05,sd300c_roll_self_00001047_05,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001047_06,sd300c_roll_self_00001047_06,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001047_07,sd300c_roll_self_00001047_07,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001047_08,sd300c_roll_self_00001047_08,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001047_09,sd300c_roll_self_00001047_09,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001047_10,sd300c_roll_self_00001047_10,canonical_primary_v2,846.0473971720995,846.0473971720995,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001048_01,sd300c_roll_self_00001048_01,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001048_02,sd300c_roll_self_00001048_02,canonical_primary_v2,1154.2463823054504,1154.2463823054504,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001048_03,sd300c_roll_self_00001048_03,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001048_04,sd300c_roll_self_00001048_04,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001048_05,sd300c_roll_self_00001048_05,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001048_06,sd300c_roll_self_00001048_06,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001048_07,sd300c_roll_self_00001048_07,canonical_primary_v2,1143.3462666630019,1143.3462666630019,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001048_08,sd300c_roll_self_00001048_08,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001048_09,sd300c_roll_self_00001048_09,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001048_10,sd300c_roll_self_00001048_10,canonical_primary_v2,1037.4085781951298,1037.4085781951298,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001049_01,sd300c_roll_self_00001049_01,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001049_02,sd300c_roll_self_00001049_02,canonical_primary_v2,1166.1001890502716,1166.1001890502716,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001049_03,sd300c_roll_self_00001049_03,canonical_primary_v2,1166.1001890502716,1166.1001890502716,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001049_04,sd300c_roll_self_00001049_04,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001049_05,sd300c_roll_self_00001049_05,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001049_06,sd300c_roll_self_00001049_06,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001049_07,sd300c_roll_self_00001049_07,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001049_08,sd300c_roll_self_00001049_08,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001049_09,sd300c_roll_self_00001049_09,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001049_10,sd300c_roll_self_00001049_10,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001050_01,sd300c_roll_self_00001050_01,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001050_02,sd300c_roll_self_00001050_02,canonical_primary_v2,555.5725956357956,555.5725956357956,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001050_03,sd300c_roll_self_00001050_03,canonical_primary_v2,964.9123954701857,964.9123954701857,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001050_04,sd300c_roll_self_00001050_04,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001050_05,sd300c_roll_self_00001050_05,canonical_primary_v2,1166.1001890502716,1166.1001890502716,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001050_06,sd300c_roll_self_00001050_06,canonical_primary_v2,816.5421034810189,816.5421034810189,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001051_01,sd300c_roll_self_00001051_01,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001051_04,sd300c_roll_self_00001051_04,canonical_primary_v2,1166.1001890502716,1166.1001890502716,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001051_05,sd300c_roll_self_00001051_05,canonical_primary_v2,1154.2463823054504,1154.2463823054504,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001051_06,sd300c_roll_self_00001051_06,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001051_07,sd300c_roll_self_00001051_07,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001051_08,sd300c_roll_self_00001051_08,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001051_09,sd300c_roll_self_00001051_09,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001051_10,sd300c_roll_self_00001051_10,canonical_primary_v2,1166.1001890502716,1166.1001890502716,0.0,true,true,true,true,true,true,true
sd300c/roll_self,sd300c,self,sd300c_roll_self_00001052_01,sd300c_roll_self_00001052_01,canonical_primary_v2,1177.9539965186484,1177.9539965186484,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001000_01,sd300c_plain_roll_00001000_01,canonical_primary_v2,135.02288618340845,135.02288618340845,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001000_02,sd300c_plain_roll_00001000_02,canonical_primary_v2,48.172915641402696,48.172915641402696,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001000_03,sd300c_plain_roll_00001000_03,canonical_primary_v2,69.0382498085857,69.0382498085857,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001000_04,sd300c_plain_roll_00001000_04,canonical_primary_v2,57.057576212690435,57.057576212690435,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001000_05,sd300c_plain_roll_00001000_05,canonical_primary_v2,4.24250113972457,4.24250113972457,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001000_06,sd300c_plain_roll_00001000_06,canonical_primary_v2,106.0208216349402,106.0208216349402,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001000_07,sd300c_plain_roll_00001000_07,canonical_primary_v2,46.588795304122236,46.588795304122236,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001000_08,sd300c_plain_roll_00001000_08,canonical_primary_v2,1.1655782269606825,1.1655782269606825,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001000_09,sd300c_plain_roll_00001000_09,canonical_primary_v2,33.81616564308497,33.81616564308497,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001000_10,sd300c_plain_roll_00001000_10,canonical_primary_v2,0.3568606680727854,0.3568606680727854,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001001_02,sd300c_plain_roll_00001001_02,canonical_primary_v2,65.11906550771894,65.11906550771894,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001001_03,sd300c_plain_roll_00001001_03,canonical_primary_v2,63.543875196872065,63.543875196872065,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001001_04,sd300c_plain_roll_00001001_04,canonical_primary_v2,222.3832854201195,222.3832854201195,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001001_05,sd300c_plain_roll_00001001_05,canonical_primary_v2,65.4611128666094,65.4611128666094,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001001_07,sd300c_plain_roll_00001001_07,canonical_primary_v2,156.61181495423114,156.61181495423114,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001001_08,sd300c_plain_roll_00001001_08,canonical_primary_v2,201.92615435166,201.92615435166,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001001_09,sd300c_plain_roll_00001001_09,canonical_primary_v2,183.73758029176605,183.73758029176605,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001001_10,sd300c_plain_roll_00001001_10,canonical_primary_v2,94.112302545347,94.112302545347,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001002_01,sd300c_plain_roll_00001002_01,canonical_primary_v2,0.5958771341824303,0.5958771341824303,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001002_02,sd300c_plain_roll_00001002_02,canonical_primary_v2,121.14495148387073,121.14495148387073,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001002_03,sd300c_plain_roll_00001002_03,canonical_primary_v2,61.439706066882955,61.439706066882955,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001002_04,sd300c_plain_roll_00001002_04,canonical_primary_v2,74.27995032446896,74.27995032446896,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001002_05,sd300c_plain_roll_00001002_05,canonical_primary_v2,157.87918344494688,157.87918344494688,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001002_06,sd300c_plain_roll_00001002_06,canonical_primary_v2,196.23735834270346,196.23735834270346,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001002_07,sd300c_plain_roll_00001002_07,canonical_primary_v2,50.58955378280254,50.58955378280254,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001002_08,sd300c_plain_roll_00001002_08,canonical_primary_v2,117.93703533693001,117.93703533693001,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001002_09,sd300c_plain_roll_00001002_09,canonical_primary_v2,1.7174811518053716,1.7174811518053716,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001002_10,sd300c_plain_roll_00001002_10,canonical_primary_v2,163.02872571631985,163.02872571631985,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001003_01,sd300c_plain_roll_00001003_01,canonical_primary_v2,151.83815748126636,151.83815748126636,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001003_02,sd300c_plain_roll_00001003_02,canonical_primary_v2,2.060315081472105,2.060315081472105,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001003_03,sd300c_plain_roll_00001003_03,canonical_primary_v2,46.649142209848655,46.649142209848655,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001003_04,sd300c_plain_roll_00001003_04,canonical_primary_v2,26.921061920505764,26.921061920505764,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001003_05,sd300c_plain_roll_00001003_05,canonical_primary_v2,100.19673083415404,100.19673083415404,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001003_06,sd300c_plain_roll_00001003_06,canonical_primary_v2,103.32567454240484,103.32567454240484,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001003_07,sd300c_plain_roll_00001003_07,canonical_primary_v2,56.17359014443854,56.17359014443854,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001003_08,sd300c_plain_roll_00001003_08,canonical_primary_v2,2.854657200212247,2.854657200212247,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001003_09,sd300c_plain_roll_00001003_09,canonical_primary_v2,15.566366622801826,15.566366622801826,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001003_10,sd300c_plain_roll_00001003_10,canonical_primary_v2,28.96447633464131,28.96447633464131,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001004_01,sd300c_plain_roll_00001004_01,canonical_primary_v2,128.15242259147107,128.15242259147107,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001004_02,sd300c_plain_roll_00001004_02,canonical_primary_v2,107.8073850727229,107.8073850727229,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001004_03,sd300c_plain_roll_00001004_03,canonical_primary_v2,111.74940013366404,111.74940013366404,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001004_04,sd300c_plain_roll_00001004_04,canonical_primary_v2,88.57964260256108,88.57964260256108,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001004_05,sd300c_plain_roll_00001004_05,canonical_primary_v2,73.79449427056824,73.79449427056824,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001004_06,sd300c_plain_roll_00001004_06,canonical_primary_v2,104.61586708334855,104.61586708334855,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001004_07,sd300c_plain_roll_00001004_07,canonical_primary_v2,10.03875603458197,10.03875603458197,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001004_08,sd300c_plain_roll_00001004_08,canonical_primary_v2,42.902728308456666,42.902728308456666,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001004_09,sd300c_plain_roll_00001004_09,canonical_primary_v2,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001004_10,sd300c_plain_roll_00001004_10,canonical_primary_v2,1.8289100388637975,1.8289100388637975,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001005_01,sd300c_plain_roll_00001005_01,canonical_primary_v2,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001005_04,sd300c_plain_roll_00001005_04,canonical_primary_v2,167.22278467669378,167.22278467669378,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001005_05,sd300c_plain_roll_00001005_05,canonical_primary_v2,132.9683299793735,132.9683299793735,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001005_06,sd300c_plain_roll_00001005_06,canonical_primary_v2,139.2492426313319,139.2492426313319,0.0,true,true,true,true,true,true,true
sd300c/plain_roll_genuine,sd300c,genuine,sd300c_plain_roll_00001005_07,sd300c_plain_roll_00001005_07,canonical_primary_v2,57.83627966598746,57.83627966598746,0.0,true,true,true,true,true,true,true
