identity_key,subject_id,canonical_finger_position
00001559|10,00001559,10
00001560|01,00001560,1
00001560|02,00001560,2
00001560|03,00001560,3
00001560|04,00001560,4
00001560|05,00001560,5
00001560|06,00001560,6
00001560|07,00001560,7
00001560|08,00001560,8
00001560|09,00001560,9
00001560|10,00001560,10
00001561|01,00001561,1
00001561|02,00001561,2
00001561|03,00001561,3
00001561|04,00001561,4
00001561|05,00001561,5
00001561|06,00001561,6
00001561|07,00001561,7
00001561|08,00001561,8
00001561|09,00001561,9
00001561|10,00001561,10
00001562|01,00001562,1
00001562|02,00001562,2
00001562|03,00001562,3
00001562|04,00001562,4
00001562|05,00001562,5
00001562|06,00001562,6
00001562|07,00001562,7
00001562|08,00001562,8
00001562|09,00001562,9
00001562|10,00001562,10
00001563|01,00001563,1
00001563|02,00001563,2
00001563|03,00001563,3
00001563|04,00001563,4
00001563|05,00001563,5
00001563|06,00001563,6
00001563|07,00001563,7
00001563|08,00001563,8
00001563|09,00001563,9
00001563|10,00001563,10
00001564|01,00001564,1
00001564|02,00001564,2
00001564|03,00001564,3
00001564|04,00001564,4
00001564|05,00001564,5
00001564|06,00001564,6
00001564|07,00001564,7
00001564|08,00001564,8
00001564|09,00001564,9
00001564|10,00001564,10
00001565|01,00001565,1
00001565|02,00001565,2
00001565|03,00001565,3
00001565|04,00001565,4
00001565|05,00001565,5
00001565|06,00001565,6
00001565|07,00001565,7
00001565|08,00001565,8
00001565|09,00001565,9
00001565|10,00001565,10
00001566|01,00001566,1
00001566|02,00001566,2
00001566|03,00001566,3
00001566|04,00001566,4
00001566|05,00001566,5
00001566|06,00001566,6
00001566|07,00001566,7
00001566|08,00001566,8
00001566|09,00001566,9
00001566|10,00001566,10
00001567|01,00001567,1
00001567|02,00001567,2
00001567|03,00001567,3
00001567|04,00001567,4
00001567|05,00001567,5
00001567|06,00001567,6
00001567|07,00001567,7
00001567|08,00001567,8
00001567|09,00001567,9
00001567|10,00001567,10
00001568|01,00001568,1
00001568|02,00001568,2
00001568|03,00001568,3
00001568|04,00001568,4
00001568|05,00001568,5
00001568|06,00001568,6
00001568|07,00001568,7
00001568|08,00001568,8
00001568|09,00001568,9
00001568|10,00001568,10
00001569|01,00001569,1
00001569|02,00001569,2
00001569|03,00001569,3
00001569|04,00001569,4
00001569|05,00001569,5
00001569|06,00001569,6
00001569|07,00001569,7
00001569|08,00001569,8
00001569|09,00001569,9
00001569|10,00001569,10
00001570|01,00001570,1
00001570|02,00001570,2
00001570|03,00001570,3
00001570|04,00001570,4
00001570|05,00001570,5
00001570|06,00001570,6
00001570|07,00001570,7
00001570|08,00001570,8
00001570|09,00001570,9
00001570|10,00001570,10
00001571|01,00001571,1
00001571|02,00001571,2
00001571|03,00001571,3
00001571|04,00001571,4
00001571|05,00001571,5
00001571|06,00001571,6
00001571|07,00001571,7
00001571|08,00001571,8
00001571|09,00001571,9
00001571|10,00001571,10
00001572|01,00001572,1
00001572|06,00001572,6
00001572|07,00001572,7
00001572|08,00001572,8
00001572|09,00001572,9
00001572|10,00001572,10
00001573|01,00001573,1
00001573|02,00001573,2
00001573|03,00001573,3
00001573|04,00001573,4
00001573|05,00001573,5
00001573|06,00001573,6
00001573|07,00001573,7
00001573|08,00001573,8
00001573|09,00001573,9
00001573|10,00001573,10
00001574|01,00001574,1
00001574|02,00001574,2
00001574|03,00001574,3
00001574|04,00001574,4
00001574|05,00001574,5
00001574|06,00001574,6
00001574|07,00001574,7
00001574|08,00001574,8
00001574|09,00001574,9
00001574|10,00001574,10
00001575|01,00001575,1
00001575|02,00001575,2
00001575|03,00001575,3
00001575|04,00001575,4
00001575|06,00001575,6
00001575|07,00001575,7
00001575|08,00001575,8
00001575|09,00001575,9
00001576|01,00001576,1
00001576|02,00001576,2
00001576|03,00001576,3
00001576|04,00001576,4
00001576|05,00001576,5
00001576|06,00001576,6
00001576|07,00001576,7
00001576|08,00001576,8
00001576|09,00001576,9
00001576|10,00001576,10
00001577|01,00001577,1
00001577|02,00001577,2
00001577|03,00001577,3
00001577|04,00001577,4
00001577|05,00001577,5
00001577|06,00001577,6
00001577|07,00001577,7
00001577|08,00001577,8
00001577|09,00001577,9
00001577|10,00001577,10
00001578|01,00001578,1
00001578|02,00001578,2
00001578|03,00001578,3
00001578|04,00001578,4
00001578|05,00001578,5
00001578|06,00001578,6
00001578|07,00001578,7
00001578|08,00001578,8
00001578|09,00001578,9
00001578|10,00001578,10
00001579|01,00001579,1
00001579|02,00001579,2
00001579|03,00001579,3
00001579|04,00001579,4
00001579|05,00001579,5
00001579|06,00001579,6
00001579|07,00001579,7
00001579|08,00001579,8
00001579|09,00001579,9
00001579|10,00001579,10
00001580|01,00001580,1
00001580|02,00001580,2
00001580|03,00001580,3
00001580|04,00001580,4
00001580|05,00001580,5
00001580|06,00001580,6
00001580|07,00001580,7
00001580|08,00001580,8
00001580|09,00001580,9
00001580|10,00001580,10
00001581|01,00001581,1
00001581|02,00001581,2
00001581|03,00001581,3
00001581|04,00001581,4
00001581|05,00001581,5
00001581|06,00001581,6
00001581|07,00001581,7
00001581|08,00001581,8
00001581|09,00001581,9
00001581|10,00001581,10
00001582|01,00001582,1
00001582|02,00001582,2
00001582|03,00001582,3
00001582|04,00001582,4
00001582|05,00001582,5
00001582|06,00001582,6
00001582|07,00001582,7
00001582|08,00001582,8
00001582|09,00001582,9
00001582|10,00001582,10
00001583|01,00001583,1
00001583|02,00001583,2
00001583|03,00001583,3
00001583|04,00001583,4
00001583|05,00001583,5
00001583|06,00001583,6
00001583|07,00001583,7
00001583|08,00001583,8
00001583|09,00001583,9
00001583|10,00001583,10
00001584|01,00001584,1
00001584|02,00001584,2
00001584|03,00001584,3
00001584|04,00001584,4
00001584|05,00001584,5
00001584|06,00001584,6
00001584|07,00001584,7
00001584|08,00001584,8
00001584|09,00001584,9
00001584|10,00001584,10
00001585|01,00001585,1
00001585|02,00001585,2
00001585|03,00001585,3
00001585|04,00001585,4
00001585|05,00001585,5
00001585|06,00001585,6
00001585|07,00001585,7
00001585|08,00001585,8
00001585|09,00001585,9
00001585|10,00001585,10
00001586|01,00001586,1
00001586|02,00001586,2
00001586|03,00001586,3
00001586|04,00001586,4
00001586|05,00001586,5
00001586|06,00001586,6
00001586|07,00001586,7
00001586|08,00001586,8
00001586|09,00001586,9
00001586|10,00001586,10
00001587|01,00001587,1
00001587|02,00001587,2
00001587|03,00001587,3
00001587|04,00001587,4
00001587|05,00001587,5
00001587|06,00001587,6
00001587|07,00001587,7
00001587|08,00001587,8
00001587|09,00001587,9
00001587|10,00001587,10
00001588|01,00001588,1
00001588|02,00001588,2
00001588|03,00001588,3
00001588|04,00001588,4
00001588|05,00001588,5
00001588|06,00001588,6
00001588|07,00001588,7
00001588|08,00001588,8
00001588|09,00001588,9
00001588|10,00001588,10
00001589|01,00001589,1
00001589|02,00001589,2
00001589|03,00001589,3
00001589|04,00001589,4
00001589|05,00001589,5
00001589|06,00001589,6
00001589|07,00001589,7
00001589|08,00001589,8
00001589|09,00001589,9
00001589|10,00001589,10
00001590|01,00001590,1
00001590|02,00001590,2
00001590|03,00001590,3
00001590|04,00001590,4
00001590|05,00001590,5
00001590|06,00001590,6
00001590|07,00001590,7
00001590|08,00001590,8
00001590|09,00001590,9
00001590|10,00001590,10
00001591|01,00001591,1
00001591|02,00001591,2
00001591|03,00001591,3
00001591|04,00001591,4
00001591|05,00001591,5
00001591|06,00001591,6
00001591|07,00001591,7
00001591|08,00001591,8
00001591|09,00001591,9
00001591|10,00001591,10
00001592|01,00001592,1
00001592|02,00001592,2
00001592|03,00001592,3
00001592|04,00001592,4
00001592|05,00001592,5
00001592|06,00001592,6
00001592|07,00001592,7
00001592|08,00001592,8
00001592|09,00001592,9
00001592|10,00001592,10
00001593|01,00001593,1
00001593|02,00001593,2
00001593|03,00001593,3
00001593|04,00001593,4
00001593|05,00001593,5
00001593|06,00001593,6
00001593|07,00001593,7
00001593|08,00001593,8
00001593|09,00001593,9
00001593|10,00001593,10
00001594|01,00001594,1
00001594|02,00001594,2
00001594|03,00001594,3
00001594|04,00001594,4
00001594|05,00001594,5
00001594|06,00001594,6
00001594|07,00001594,7
00001594|08,00001594,8
00001594|09,00001594,9
00001594|10,00001594,10
00001595|01,00001595,1
00001595|02,00001595,2
00001595|03,00001595,3
00001595|04,00001595,4
00001595|05,00001595,5
00001595|06,00001595,6
00001595|07,00001595,7
00001595|08,00001595,8
00001595|09,00001595,9
00001595|10,00001595,10
00001596|01,00001596,1
00001596|02,00001596,2
00001596|03,00001596,3
00001596|04,00001596,4
00001596|05,00001596,5
00001596|06,00001596,6
00001596|07,00001596,7
00001596|08,00001596,8
00001596|09,00001596,9
00001596|10,00001596,10
00001597|01,00001597,1
00001597|02,00001597,2
00001597|03,00001597,3
00001597|04,00001597,4
00001597|05,00001597,5
00001597|06,00001597,6
00001597|07,00001597,7
00001597|08,00001597,8
00001597|09,00001597,9
00001597|10,00001597,10
00001598|01,00001598,1
00001598|02,00001598,2
00001598|03,00001598,3
00001598|04,00001598,4
00001598|05,00001598,5
00001598|06,00001598,6
00001598|07,00001598,7
00001598|08,00001598,8
00001598|09,00001598,9
00001598|10,00001598,10
00001599|01,00001599,1
00001599|02,00001599,2
00001599|03,00001599,3
00001599|04,00001599,4
00001599|05,00001599,5
00001599|06,00001599,6
00001599|07,00001599,7
00001599|08,00001599,8
00001599|09,00001599,9
00001599|10,00001599,10
00001600|01,00001600,1
00001600|02,00001600,2
00001600|03,00001600,3
00001600|04,00001600,4
00001600|05,00001600,5
00001600|06,00001600,6
00001600|07,00001600,7
00001600|08,00001600,8
00001600|09,00001600,9
00001600|10,00001600,10
00001601|01,00001601,1
00001601|02,00001601,2
00001601|03,00001601,3
00001601|04,00001601,4
00001601|05,00001601,5
00001601|06,00001601,6
00001601|07,00001601,7
00001601|08,00001601,8
00001601|09,00001601,9
00001601|10,00001601,10
00001602|01,00001602,1
00001602|02,00001602,2
00001602|03,00001602,3
00001602|04,00001602,4
00001602|05,00001602,5
00001602|06,00001602,6
00001602|07,00001602,7
00001602|08,00001602,8
00001602|09,00001602,9
00001602|10,00001602,10
00001603|01,00001603,1
00001603|02,00001603,2
00001603|03,00001603,3
00001603|04,00001603,4
00001603|05,00001603,5
00001603|06,00001603,6
00001603|07,00001603,7
00001603|08,00001603,8
00001603|09,00001603,9
00001603|10,00001603,10
00001604|01,00001604,1
00001604|02,00001604,2
00001604|03,00001604,3
00001604|04,00001604,4
00001604|05,00001604,5
00001604|06,00001604,6
00001604|07,00001604,7
00001604|08,00001604,8
00001604|09,00001604,9
00001604|10,00001604,10
00001605|01,00001605,1
00001605|02,00001605,2
00001605|03,00001605,3
00001605|04,00001605,4
00001605|05,00001605,5
00001605|06,00001605,6
00001605|07,00001605,7
00001605|08,00001605,8
00001605|09,00001605,9
00001605|10,00001605,10
00001606|01,00001606,1
00001606|02,00001606,2
00001606|03,00001606,3
00001606|04,00001606,4
00001606|05,00001606,5
00001606|06,00001606,6
00001606|07,00001606,7
00001606|08,00001606,8
00001606|09,00001606,9
00001606|10,00001606,10
00001607|01,00001607,1
00001607|02,00001607,2
00001607|03,00001607,3
00001607|04,00001607,4
00001607|05,00001607,5
00001607|06,00001607,6
00001607|07,00001607,7
00001607|08,00001607,8
00001607|09,00001607,9
00001607|10,00001607,10
00001608|01,00001608,1
00001608|02,00001608,2
00001608|03,00001608,3
00001608|04,00001608,4
00001608|05,00001608,5
00001608|06,00001608,6
00001608|07,00001608,7
00001608|08,00001608,8
00001608|09,00001608,9
00001608|10,00001608,10
00001609|01,00001609,1
00001609|02,00001609,2
00001609|03,00001609,3
00001609|04,00001609,4
00001609|05,00001609,5
00001609|06,00001609,6
00001609|07,00001609,7
00001609|08,00001609,8
00001609|09,00001609,9
00001609|10,00001609,10
00001610|01,00001610,1
00001610|02,00001610,2
00001610|03,00001610,3
00001610|04,00001610,4
00001610|05,00001610,5
00001610|06,00001610,6
00001610|07,00001610,7
00001610|08,00001610,8
00001610|09,00001610,9
00001610|10,00001610,10
00001611|01,00001611,1
00001611|02,00001611,2
00001611|03,00001611,3
00001611|04,00001611,4
00001611|05,00001611,5
00001611|06,00001611,6
00001611|07,00001611,7
00001611|08,00001611,8
00001611|09,00001611,9
00001611|10,00001611,10
00001612|01,00001612,1
00001612|02,00001612,2
00001612|03,00001612,3
00001612|04,00001612,4
00001612|05,00001612,5
00001612|06,00001612,6
00001612|07,00001612,7
00001612|08,00001612,8
00001612|09,00001612,9
00001612|10,00001612,10
00001613|01,00001613,1
00001613|02,00001613,2
00001613|03,00001613,3
00001613|04,00001613,4
00001613|05,00001613,5
00001613|06,00001613,6
00001613|07,00001613,7
00001613|08,00001613,8
00001613|09,00001613,9
00001613|10,00001613,10
00001614|01,00001614,1
00001614|02,00001614,2
00001614|03,00001614,3
00001614|04,00001614,4
00001614|05,00001614,5
00001614|06,00001614,6
00001614|07,00001614,7
00001614|08,00001614,8
00001614|09,00001614,9
00001614|10,00001614,10
00001615|01,00001615,1
00001615|02,00001615,2
00001615|03,00001615,3
00001615|04,00001615,4
00001615|05,00001615,5
00001615|06,00001615,6
00001615|07,00001615,7
00001615|08,00001615,8
00001615|09,00001615,9
00001615|10,00001615,10
00001616|01,00001616,1
00001616|02,00001616,2
00001616|03,00001616,3
00001616|04,00001616,4
00001616|05,00001616,5
00001616|06,00001616,6
00001616|07,00001616,7
00001616|08,00001616,8
00001616|09,00001616,9
00001616|10,00001616,10
00001617|01,00001617,1
00001617|02,00001617,2
00001617|03,00001617,3
00001617|04,00001617,4
00001617|05,00001617,5
00001617|06,00001617,6
00001617|07,00001617,7
00001617|08,00001617,8
00001617|09,00001617,9
00001617|10,00001617,10
00001618|01,00001618,1
00001618|02,00001618,2
00001618|03,00001618,3
00001618|04,00001618,4
00001618|05,00001618,5
00001618|06,00001618,6
00001618|07,00001618,7
00001618|08,00001618,8
00001618|09,00001618,9
00001618|10,00001618,10
00001619|01,00001619,1
00001619|02,00001619,2
00001619|03,00001619,3
00001619|04,00001619,4
00001619|05,00001619,5
00001619|06,00001619,6
00001619|07,00001619,7
00001619|08,00001619,8
00001619|09,00001619,9
00001619|10,00001619,10
00001620|01,00001620,1
00001620|02,00001620,2
00001620|03,00001620,3
00001620|04,00001620,4
00001620|05,00001620,5
00001620|06,00001620,6
00001620|07,00001620,7
00001620|08,00001620,8
00001620|09,00001620,9
00001620|10,00001620,10
00001621|01,00001621,1
00001621|02,00001621,2
00001621|03,00001621,3
00001621|04,00001621,4
00001621|05,00001621,5
00001621|06,00001621,6
00001621|07,00001621,7
00001621|08,00001621,8
00001621|09,00001621,9
00001621|10,00001621,10
00001622|01,00001622,1
00001622|02,00001622,2
00001622|03,00001622,3
00001622|04,00001622,4
00001622|05,00001622,5
00001622|06,00001622,6
00001622|07,00001622,7
00001622|08,00001622,8
00001622|09,00001622,9
00001622|10,00001622,10
00001623|01,00001623,1
00001623|02,00001623,2
00001623|05,00001623,5
00001623|06,00001623,6
00001623|10,00001623,10
00001624|01,00001624,1
00001624|02,00001624,2
00001624|03,00001624,3
00001624|04,00001624,4
00001624|05,00001624,5
00001624|06,00001624,6
00001624|07,00001624,7
00001624|08,00001624,8
00001624|09,00001624,9
00001624|10,00001624,10
00001625|01,00001625,1
00001625|02,00001625,2
00001625|03,00001625,3
00001625|04,00001625,4
00001625|05,00001625,5
00001625|06,00001625,6
00001625|07,00001625,7
00001625|08,00001625,8
00001625|09,00001625,9
00001625|10,00001625,10
00001626|01,00001626,1
00001626|02,00001626,2
00001626|03,00001626,3
00001626|04,00001626,4
00001626|05,00001626,5
00001626|06,00001626,6
00001626|07,00001626,7
00001626|08,00001626,8
00001626|09,00001626,9
00001626|10,00001626,10
00001627|01,00001627,1
00001627|02,00001627,2
00001627|03,00001627,3
00001627|04,00001627,4
00001627|05,00001627,5
00001627|06,00001627,6
00001627|07,00001627,7
00001627|08,00001627,8
00001627|09,00001627,9
00001627|10,00001627,10
00001628|01,00001628,1
00001628|02,00001628,2
00001628|03,00001628,3
00001628|04,00001628,4
00001628|05,00001628,5
00001628|06,00001628,6
00001628|07,00001628,7
00001628|08,00001628,8
00001628|09,00001628,9
00001628|10,00001628,10
00001629|01,00001629,1
00001629|02,00001629,2
00001629|03,00001629,3
00001629|04,00001629,4
00001629|05,00001629,5
00001629|06,00001629,6
00001629|07,00001629,7
00001629|08,00001629,8
00001629|09,00001629,9
00001629|10,00001629,10
00001630|01,00001630,1
00001630|02,00001630,2
00001630|03,00001630,3
00001630|04,00001630,4
00001630|05,00001630,5
00001630|06,00001630,6
00001630|07,00001630,7
00001630|08,00001630,8
00001630|09,00001630,9
00001630|10,00001630,10
00001631|01,00001631,1
00001631|02,00001631,2
00001631|03,00001631,3
00001631|04,00001631,4
00001631|05,00001631,5
00001631|06,00001631,6
00001631|07,00001631,7
00001631|08,00001631,8
00001631|09,00001631,9
00001631|10,00001631,10
00001632|01,00001632,1
00001632|02,00001632,2
00001632|03,00001632,3
00001632|04,00001632,4
00001632|05,00001632,5
00001632|06,00001632,6
00001632|07,00001632,7
00001632|08,00001632,8
00001632|09,00001632,9
00001632|10,00001632,10
00001633|01,00001633,1
00001633|02,00001633,2
00001633|03,00001633,3
00001633|04,00001633,4
00001633|05,00001633,5
00001633|06,00001633,6
00001633|07,00001633,7
00001633|08,00001633,8
00001633|09,00001633,9
00001633|10,00001633,10
00001634|01,00001634,1
00001634|02,00001634,2
00001634|03,00001634,3
00001634|04,00001634,4
00001634|05,00001634,5
00001634|06,00001634,6
00001634|07,00001634,7
00001634|08,00001634,8
00001634|09,00001634,9
00001634|10,00001634,10
00001635|01,00001635,1
00001635|02,00001635,2
00001635|03,00001635,3
00001635|04,00001635,4
00001635|05,00001635,5
00001635|06,00001635,6
00001635|07,00001635,7
00001635|08,00001635,8
00001635|09,00001635,9
00001635|10,00001635,10
00001636|01,00001636,1
00001636|02,00001636,2
00001636|03,00001636,3
00001636|04,00001636,4
00001636|05,00001636,5
00001636|06,00001636,6
00001636|07,00001636,7
00001636|08,00001636,8
00001636|09,00001636,9
00001636|10,00001636,10
00001637|01,00001637,1
00001637|02,00001637,2
00001637|03,00001637,3
00001637|04,00001637,4
00001637|05,00001637,5
00001637|06,00001637,6
00001637|07,00001637,7
00001637|08,00001637,8
00001637|09,00001637,9
00001637|10,00001637,10
00001638|01,00001638,1
00001638|02,00001638,2
00001638|03,00001638,3
00001638|04,00001638,4
00001638|05,00001638,5
00001638|06,00001638,6
00001638|07,00001638,7
00001638|08,00001638,8
00001638|09,00001638,9
00001638|10,00001638,10
00001639|01,00001639,1
00001639|02,00001639,2
00001639|03,00001639,3
00001639|04,00001639,4
