negative_pair_id,dataset,protocol,pair_label,canonical_finger_position,subject_id_a,subject_id_b,ppi,path_a,path_b,raw_frgp_a,raw_frgp_b,source_plain_pair_id,source_roll_pair_id,plain_group_index,roll_group_index,shift
sd300b_plain_roll_next_subject_impostor_07_00001266_00001267,sd300b,plain_roll_next_subject_impostor,impostor,7,00001266,00001267,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001266_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001267_roll_1000_07.png,7,7,sd300b_plain_roll_00001266_07,sd300b_plain_roll_00001267_07,255,256,1
sd300b_plain_roll_next_subject_impostor_07_00001267_00001268,sd300b,plain_roll_next_subject_impostor,impostor,7,00001267,00001268,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001267_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001268_roll_1000_07.png,7,7,sd300b_plain_roll_00001267_07,sd300b_plain_roll_00001268_07,256,257,1
sd300b_plain_roll_next_subject_impostor_07_00001268_00001269,sd300b,plain_roll_next_subject_impostor,impostor,7,00001268,00001269,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001268_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001269_roll_1000_07.png,7,7,sd300b_plain_roll_00001268_07,sd300b_plain_roll_00001269_07,257,258,1
sd300b_plain_roll_next_subject_impostor_07_00001269_00001270,sd300b,plain_roll_next_subject_impostor,impostor,7,00001269,00001270,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001269_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001270_roll_1000_07.png,7,7,sd300b_plain_roll_00001269_07,sd300b_plain_roll_00001270_07,258,259,1
sd300b_plain_roll_next_subject_impostor_07_00001270_00001271,sd300b,plain_roll_next_subject_impostor,impostor,7,00001270,00001271,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001270_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001271_roll_1000_07.png,7,7,sd300b_plain_roll_00001270_07,sd300b_plain_roll_00001271_07,259,260,1
sd300b_plain_roll_next_subject_impostor_07_00001271_00001272,sd300b,plain_roll_next_subject_impostor,impostor,7,00001271,00001272,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001271_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001272_roll_1000_07.png,7,7,sd300b_plain_roll_00001271_07,sd300b_plain_roll_00001272_07,260,261,1
sd300b_plain_roll_next_subject_impostor_07_00001272_00001273,sd300b,plain_roll_next_subject_impostor,impostor,7,00001272,00001273,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001272_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001273_roll_1000_07.png,7,7,sd300b_plain_roll_00001272_07,sd300b_plain_roll_00001273_07,261,262,1
sd300b_plain_roll_next_subject_impostor_07_00001273_00001274,sd300b,plain_roll_next_subject_impostor,impostor,7,00001273,00001274,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001273_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001274_roll_1000_07.png,7,7,sd300b_plain_roll_00001273_07,sd300b_plain_roll_00001274_07,262,263,1
sd300b_plain_roll_next_subject_impostor_07_00001274_00001275,sd300b,plain_roll_next_subject_impostor,impostor,7,00001274,00001275,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001274_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001275_roll_1000_07.png,7,7,sd300b_plain_roll_00001274_07,sd300b_plain_roll_00001275_07,263,264,1
sd300b_plain_roll_next_subject_impostor_07_00001275_00001276,sd300b,plain_roll_next_subject_impostor,impostor,7,00001275,00001276,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001275_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001276_roll_1000_07.png,7,7,sd300b_plain_roll_00001275_07,sd300b_plain_roll_00001276_07,264,265,1
sd300b_plain_roll_next_subject_impostor_07_00001276_00001277,sd300b,plain_roll_next_subject_impostor,impostor,7,00001276,00001277,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001276_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001277_roll_1000_07.png,7,7,sd300b_plain_roll_00001276_07,sd300b_plain_roll_00001277_07,265,266,1
sd300b_plain_roll_next_subject_impostor_07_00001277_00001278,sd300b,plain_roll_next_subject_impostor,impostor,7,00001277,00001278,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001277_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001278_roll_1000_07.png,7,7,sd300b_plain_roll_00001277_07,sd300b_plain_roll_00001278_07,266,267,1
sd300b_plain_roll_next_subject_impostor_07_00001278_00001279,sd300b,plain_roll_next_subject_impostor,impostor,7,00001278,00001279,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001278_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001279_roll_1000_07.png,7,7,sd300b_plain_roll_00001278_07,sd300b_plain_roll_00001279_07,267,268,1
sd300b_plain_roll_next_subject_impostor_07_00001279_00001280,sd300b,plain_roll_next_subject_impostor,impostor,7,00001279,00001280,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001279_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001280_roll_1000_07.png,7,7,sd300b_plain_roll_00001279_07,sd300b_plain_roll_00001280_07,268,269,1
sd300b_plain_roll_next_subject_impostor_07_00001280_00001282,sd300b,plain_roll_next_subject_impostor,impostor,7,00001280,00001282,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001280_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001282_roll_1000_07.png,7,7,sd300b_plain_roll_00001280_07,sd300b_plain_roll_00001282_07,269,270,1
sd300b_plain_roll_next_subject_impostor_07_00001282_00001283,sd300b,plain_roll_next_subject_impostor,impostor,7,00001282,00001283,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001282_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001283_roll_1000_07.png,7,7,sd300b_plain_roll_00001282_07,sd300b_plain_roll_00001283_07,270,271,1
sd300b_plain_roll_next_subject_impostor_07_00001283_00001284,sd300b,plain_roll_next_subject_impostor,impostor,7,00001283,00001284,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001283_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001284_roll_1000_07.png,7,7,sd300b_plain_roll_00001283_07,sd300b_plain_roll_00001284_07,271,272,1
sd300b_plain_roll_next_subject_impostor_07_00001284_00001286,sd300b,plain_roll_next_subject_impostor,impostor,7,00001284,00001286,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001284_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001286_roll_1000_07.png,7,7,sd300b_plain_roll_00001284_07,sd300b_plain_roll_00001286_07,272,273,1
sd300b_plain_roll_next_subject_impostor_07_00001286_00001287,sd300b,plain_roll_next_subject_impostor,impostor,7,00001286,00001287,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001286_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001287_roll_1000_07.png,7,7,sd300b_plain_roll_00001286_07,sd300b_plain_roll_00001287_07,273,274,1
sd300b_plain_roll_next_subject_impostor_07_00001287_00001288,sd300b,plain_roll_next_subject_impostor,impostor,7,00001287,00001288,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001287_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001288_roll_1000_07.png,7,7,sd300b_plain_roll_00001287_07,sd300b_plain_roll_00001288_07,274,275,1
sd300b_plain_roll_next_subject_impostor_07_00001288_00001289,sd300b,plain_roll_next_subject_impostor,impostor,7,00001288,00001289,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001288_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001289_roll_1000_07.png,7,7,sd300b_plain_roll_00001288_07,sd300b_plain_roll_00001289_07,275,276,1
sd300b_plain_roll_next_subject_impostor_07_00001289_00001290,sd300b,plain_roll_next_subject_impostor,impostor,7,00001289,00001290,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001289_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001290_roll_1000_07.png,7,7,sd300b_plain_roll_00001289_07,sd300b_plain_roll_00001290_07,276,277,1
sd300b_plain_roll_next_subject_impostor_07_00001290_00001291,sd300b,plain_roll_next_subject_impostor,impostor,7,00001290,00001291,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001290_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001291_roll_1000_07.png,7,7,sd300b_plain_roll_00001290_07,sd300b_plain_roll_00001291_07,277,278,1
sd300b_plain_roll_next_subject_impostor_07_00001291_00001292,sd300b,plain_roll_next_subject_impostor,impostor,7,00001291,00001292,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001291_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001292_roll_1000_07.png,7,7,sd300b_plain_roll_00001291_07,sd300b_plain_roll_00001292_07,278,279,1
sd300b_plain_roll_next_subject_impostor_07_00001292_00001293,sd300b,plain_roll_next_subject_impostor,impostor,7,00001292,00001293,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001292_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001293_roll_1000_07.png,7,7,sd300b_plain_roll_00001292_07,sd300b_plain_roll_00001293_07,279,280,1
sd300b_plain_roll_next_subject_impostor_07_00001293_00001294,sd300b,plain_roll_next_subject_impostor,impostor,7,00001293,00001294,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001293_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001294_roll_1000_07.png,7,7,sd300b_plain_roll_00001293_07,sd300b_plain_roll_00001294_07,280,281,1
sd300b_plain_roll_next_subject_impostor_07_00001294_00001295,sd300b,plain_roll_next_subject_impostor,impostor,7,00001294,00001295,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001294_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001295_roll_1000_07.png,7,7,sd300b_plain_roll_00001294_07,sd300b_plain_roll_00001295_07,281,282,1
sd300b_plain_roll_next_subject_impostor_07_00001295_00001296,sd300b,plain_roll_next_subject_impostor,impostor,7,00001295,00001296,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001295_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001296_roll_1000_07.png,7,7,sd300b_plain_roll_00001295_07,sd300b_plain_roll_00001296_07,282,283,1
sd300b_plain_roll_next_subject_impostor_07_00001296_00001297,sd300b,plain_roll_next_subject_impostor,impostor,7,00001296,00001297,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001296_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001297_roll_1000_07.png,7,7,sd300b_plain_roll_00001296_07,sd300b_plain_roll_00001297_07,283,284,1
sd300b_plain_roll_next_subject_impostor_07_00001297_00001298,sd300b,plain_roll_next_subject_impostor,impostor,7,00001297,00001298,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001297_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001298_roll_1000_07.png,7,7,sd300b_plain_roll_00001297_07,sd300b_plain_roll_00001298_07,284,285,1
sd300b_plain_roll_next_subject_impostor_07_00001298_00001299,sd300b,plain_roll_next_subject_impostor,impostor,7,00001298,00001299,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001298_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001299_roll_1000_07.png,7,7,sd300b_plain_roll_00001298_07,sd300b_plain_roll_00001299_07,285,286,1
sd300b_plain_roll_next_subject_impostor_07_00001299_00001300,sd300b,plain_roll_next_subject_impostor,impostor,7,00001299,00001300,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001299_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001300_roll_1000_07.png,7,7,sd300b_plain_roll_00001299_07,sd300b_plain_roll_00001300_07,286,287,1
sd300b_plain_roll_next_subject_impostor_07_00001300_00001301,sd300b,plain_roll_next_subject_impostor,impostor,7,00001300,00001301,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001300_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001301_roll_1000_07.png,7,7,sd300b_plain_roll_00001300_07,sd300b_plain_roll_00001301_07,287,288,1
sd300b_plain_roll_next_subject_impostor_07_00001301_00001302,sd300b,plain_roll_next_subject_impostor,impostor,7,00001301,00001302,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001301_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001302_roll_1000_07.png,7,7,sd300b_plain_roll_00001301_07,sd300b_plain_roll_00001302_07,288,289,1
sd300b_plain_roll_next_subject_impostor_07_00001302_00001303,sd300b,plain_roll_next_subject_impostor,impostor,7,00001302,00001303,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001302_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001303_roll_1000_07.png,7,7,sd300b_plain_roll_00001302_07,sd300b_plain_roll_00001303_07,289,290,1
sd300b_plain_roll_next_subject_impostor_07_00001303_00001304,sd300b,plain_roll_next_subject_impostor,impostor,7,00001303,00001304,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001303_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001304_roll_1000_07.png,7,7,sd300b_plain_roll_00001303_07,sd300b_plain_roll_00001304_07,290,291,1
sd300b_plain_roll_next_subject_impostor_07_00001304_00001305,sd300b,plain_roll_next_subject_impostor,impostor,7,00001304,00001305,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001304_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001305_roll_1000_07.png,7,7,sd300b_plain_roll_00001304_07,sd300b_plain_roll_00001305_07,291,292,1
sd300b_plain_roll_next_subject_impostor_07_00001305_00001306,sd300b,plain_roll_next_subject_impostor,impostor,7,00001305,00001306,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001305_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001306_roll_1000_07.png,7,7,sd300b_plain_roll_00001305_07,sd300b_plain_roll_00001306_07,292,293,1
sd300b_plain_roll_next_subject_impostor_07_00001306_00001307,sd300b,plain_roll_next_subject_impostor,impostor,7,00001306,00001307,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001306_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001307_roll_1000_07.png,7,7,sd300b_plain_roll_00001306_07,sd300b_plain_roll_00001307_07,293,294,1
sd300b_plain_roll_next_subject_impostor_07_00001307_00001308,sd300b,plain_roll_next_subject_impostor,impostor,7,00001307,00001308,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001307_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001308_roll_1000_07.png,7,7,sd300b_plain_roll_00001307_07,sd300b_plain_roll_00001308_07,294,295,1
sd300b_plain_roll_next_subject_impostor_07_00001308_00001310,sd300b,plain_roll_next_subject_impostor,impostor,7,00001308,00001310,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001308_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001310_roll_1000_07.png,7,7,sd300b_plain_roll_00001308_07,sd300b_plain_roll_00001310_07,295,296,1
sd300b_plain_roll_next_subject_impostor_07_00001310_00001311,sd300b,plain_roll_next_subject_impostor,impostor,7,00001310,00001311,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001310_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001311_roll_1000_07.png,7,7,sd300b_plain_roll_00001310_07,sd300b_plain_roll_00001311_07,296,297,1
sd300b_plain_roll_next_subject_impostor_07_00001311_00001312,sd300b,plain_roll_next_subject_impostor,impostor,7,00001311,00001312,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001311_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001312_roll_1000_07.png,7,7,sd300b_plain_roll_00001311_07,sd300b_plain_roll_00001312_07,297,298,1
sd300b_plain_roll_next_subject_impostor_07_00001312_00001313,sd300b,plain_roll_next_subject_impostor,impostor,7,00001312,00001313,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001312_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001313_roll_1000_07.png,7,7,sd300b_plain_roll_00001312_07,sd300b_plain_roll_00001313_07,298,299,1
sd300b_plain_roll_next_subject_impostor_07_00001313_00001314,sd300b,plain_roll_next_subject_impostor,impostor,7,00001313,00001314,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001313_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001314_roll_1000_07.png,7,7,sd300b_plain_roll_00001313_07,sd300b_plain_roll_00001314_07,299,300,1
sd300b_plain_roll_next_subject_impostor_07_00001314_00001315,sd300b,plain_roll_next_subject_impostor,impostor,7,00001314,00001315,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001314_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001315_roll_1000_07.png,7,7,sd300b_plain_roll_00001314_07,sd300b_plain_roll_00001315_07,300,301,1
sd300b_plain_roll_next_subject_impostor_07_00001315_00001316,sd300b,plain_roll_next_subject_impostor,impostor,7,00001315,00001316,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001315_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001316_roll_1000_07.png,7,7,sd300b_plain_roll_00001315_07,sd300b_plain_roll_00001316_07,301,302,1
sd300b_plain_roll_next_subject_impostor_07_00001316_00001317,sd300b,plain_roll_next_subject_impostor,impostor,7,00001316,00001317,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001316_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001317_roll_1000_07.png,7,7,sd300b_plain_roll_00001316_07,sd300b_plain_roll_00001317_07,302,303,1
sd300b_plain_roll_next_subject_impostor_07_00001317_00001318,sd300b,plain_roll_next_subject_impostor,impostor,7,00001317,00001318,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001317_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001318_roll_1000_07.png,7,7,sd300b_plain_roll_00001317_07,sd300b_plain_roll_00001318_07,303,304,1
sd300b_plain_roll_next_subject_impostor_07_00001318_00001319,sd300b,plain_roll_next_subject_impostor,impostor,7,00001318,00001319,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001318_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001319_roll_1000_07.png,7,7,sd300b_plain_roll_00001318_07,sd300b_plain_roll_00001319_07,304,305,1
sd300b_plain_roll_next_subject_impostor_07_00001319_00001320,sd300b,plain_roll_next_subject_impostor,impostor,7,00001319,00001320,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001319_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001320_roll_1000_07.png,7,7,sd300b_plain_roll_00001319_07,sd300b_plain_roll_00001320_07,305,306,1
sd300b_plain_roll_next_subject_impostor_07_00001320_00001321,sd300b,plain_roll_next_subject_impostor,impostor,7,00001320,00001321,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001320_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001321_roll_1000_07.png,7,7,sd300b_plain_roll_00001320_07,sd300b_plain_roll_00001321_07,306,307,1
