negative_pair_id,dataset,protocol,canonical_finger_position,subject_id_a,subject_id_b,selection_index_a,selection_index_b,plain_group_index,roll_group_index,shift,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b,source_plain_roll_pair_id_a,source_plain_roll_pair_id_b
sd300b_plain_roll_next_subject_impostor_07_00001016_00001017,sd300b,plain_roll_next_subject_impostor,7,00001016,00001017,163,173,16,17,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001017_roll_1000_07.png,sd300b_plain_roll_00001016_07,sd300b_plain_roll_00001017_07
sd300b_plain_roll_next_subject_impostor_07_00001017_00001018,sd300b,plain_roll_next_subject_impostor,7,00001017,00001018,173,183,17,18,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001017_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_07.png,sd300b_plain_roll_00001017_07,sd300b_plain_roll_00001018_07
sd300b_plain_roll_next_subject_impostor_07_00001018_00001020,sd300b,plain_roll_next_subject_impostor,7,00001018,00001020,183,200,18,19,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_07.png,sd300b_plain_roll_00001018_07,sd300b_plain_roll_00001020_07
sd300b_plain_roll_next_subject_impostor_07_00001020_00001021,sd300b,plain_roll_next_subject_impostor,7,00001020,00001021,200,209,19,20,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001021_roll_1000_07.png,sd300b_plain_roll_00001020_07,sd300b_plain_roll_00001021_07
sd300b_plain_roll_next_subject_impostor_07_00001021_00001022,sd300b,plain_roll_next_subject_impostor,7,00001021,00001022,209,219,20,21,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001021_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001022_roll_1000_07.png,sd300b_plain_roll_00001021_07,sd300b_plain_roll_00001022_07
sd300b_plain_roll_next_subject_impostor_07_00001022_00001023,sd300b,plain_roll_next_subject_impostor,7,00001022,00001023,219,229,21,22,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001022_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001023_roll_1000_07.png,sd300b_plain_roll_00001022_07,sd300b_plain_roll_00001023_07
sd300b_plain_roll_next_subject_impostor_07_00001023_00001024,sd300b,plain_roll_next_subject_impostor,7,00001023,00001024,229,239,22,23,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001023_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001024_roll_1000_07.png,sd300b_plain_roll_00001023_07,sd300b_plain_roll_00001024_07
sd300b_plain_roll_next_subject_impostor_07_00001024_00001025,sd300b,plain_roll_next_subject_impostor,7,00001024,00001025,239,249,23,24,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001024_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001025_roll_1000_07.png,sd300b_plain_roll_00001024_07,sd300b_plain_roll_00001025_07
sd300b_plain_roll_next_subject_impostor_07_00001025_00001026,sd300b,plain_roll_next_subject_impostor,7,00001025,00001026,249,259,24,25,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001025_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001026_roll_1000_07.png,sd300b_plain_roll_00001025_07,sd300b_plain_roll_00001026_07
sd300b_plain_roll_next_subject_impostor_07_00001026_00001027,sd300b,plain_roll_next_subject_impostor,7,00001026,00001027,259,269,25,26,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001026_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001027_roll_1000_07.png,sd300b_plain_roll_00001026_07,sd300b_plain_roll_00001027_07
sd300b_plain_roll_next_subject_impostor_07_00001027_00001028,sd300b,plain_roll_next_subject_impostor,7,00001027,00001028,269,279,26,27,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001027_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001028_roll_1000_07.png,sd300b_plain_roll_00001027_07,sd300b_plain_roll_00001028_07
sd300b_plain_roll_next_subject_impostor_07_00001028_00001029,sd300b,plain_roll_next_subject_impostor,7,00001028,00001029,279,289,27,28,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001028_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001029_roll_1000_07.png,sd300b_plain_roll_00001028_07,sd300b_plain_roll_00001029_07
sd300b_plain_roll_next_subject_impostor_07_00001029_00001030,sd300b,plain_roll_next_subject_impostor,7,00001029,00001030,289,299,28,29,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001029_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001030_roll_1000_07.png,sd300b_plain_roll_00001029_07,sd300b_plain_roll_00001030_07
sd300b_plain_roll_next_subject_impostor_07_00001030_00001031,sd300b,plain_roll_next_subject_impostor,7,00001030,00001031,299,309,29,30,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001030_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001031_roll_1000_07.png,sd300b_plain_roll_00001030_07,sd300b_plain_roll_00001031_07
sd300b_plain_roll_next_subject_impostor_07_00001031_00001032,sd300b,plain_roll_next_subject_impostor,7,00001031,00001032,309,319,30,31,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001031_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001032_roll_1000_07.png,sd300b_plain_roll_00001031_07,sd300b_plain_roll_00001032_07
sd300b_plain_roll_next_subject_impostor_07_00001032_00001033,sd300b,plain_roll_next_subject_impostor,7,00001032,00001033,319,329,31,32,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001032_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_07.png,sd300b_plain_roll_00001032_07,sd300b_plain_roll_00001033_07
sd300b_plain_roll_next_subject_impostor_07_00001033_00001034,sd300b,plain_roll_next_subject_impostor,7,00001033,00001034,329,339,32,33,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_07.png,sd300b_plain_roll_00001033_07,sd300b_plain_roll_00001034_07
sd300b_plain_roll_next_subject_impostor_07_00001034_00001035,sd300b,plain_roll_next_subject_impostor,7,00001034,00001035,339,349,33,34,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001035_roll_1000_07.png,sd300b_plain_roll_00001034_07,sd300b_plain_roll_00001035_07
sd300b_plain_roll_next_subject_impostor_07_00001035_00001036,sd300b,plain_roll_next_subject_impostor,7,00001035,00001036,349,359,34,35,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001035_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001036_roll_1000_07.png,sd300b_plain_roll_00001035_07,sd300b_plain_roll_00001036_07
sd300b_plain_roll_next_subject_impostor_07_00001036_00001037,sd300b,plain_roll_next_subject_impostor,7,00001036,00001037,359,369,35,36,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001036_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001037_roll_1000_07.png,sd300b_plain_roll_00001036_07,sd300b_plain_roll_00001037_07
sd300b_plain_roll_next_subject_impostor_07_00001037_00001038,sd300b,plain_roll_next_subject_impostor,7,00001037,00001038,369,379,36,37,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001037_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001038_roll_1000_07.png,sd300b_plain_roll_00001037_07,sd300b_plain_roll_00001038_07
sd300b_plain_roll_next_subject_impostor_07_00001038_00001039,sd300b,plain_roll_next_subject_impostor,7,00001038,00001039,379,389,37,38,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001038_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001039_roll_1000_07.png,sd300b_plain_roll_00001038_07,sd300b_plain_roll_00001039_07
sd300b_plain_roll_next_subject_impostor_07_00001039_00001040,sd300b,plain_roll_next_subject_impostor,7,00001039,00001040,389,397,38,39,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001039_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001040_roll_1000_07.png,sd300b_plain_roll_00001039_07,sd300b_plain_roll_00001040_07
sd300b_plain_roll_next_subject_impostor_07_00001040_00001041,sd300b,plain_roll_next_subject_impostor,7,00001040,00001041,397,406,39,40,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001040_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001041_roll_1000_07.png,sd300b_plain_roll_00001040_07,sd300b_plain_roll_00001041_07
sd300b_plain_roll_next_subject_impostor_07_00001041_00001042,sd300b,plain_roll_next_subject_impostor,7,00001041,00001042,406,416,40,41,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001041_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001042_roll_1000_07.png,sd300b_plain_roll_00001041_07,sd300b_plain_roll_00001042_07
sd300b_plain_roll_next_subject_impostor_07_00001042_00001043,sd300b,plain_roll_next_subject_impostor,7,00001042,00001043,416,426,41,42,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001042_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001043_roll_1000_07.png,sd300b_plain_roll_00001042_07,sd300b_plain_roll_00001043_07
sd300b_plain_roll_next_subject_impostor_07_00001043_00001044,sd300b,plain_roll_next_subject_impostor,7,00001043,00001044,426,435,42,43,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001043_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001044_roll_1000_07.png,sd300b_plain_roll_00001043_07,sd300b_plain_roll_00001044_07
sd300b_plain_roll_next_subject_impostor_07_00001044_00001045,sd300b,plain_roll_next_subject_impostor,7,00001044,00001045,435,444,43,44,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001044_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001045_roll_1000_07.png,sd300b_plain_roll_00001044_07,sd300b_plain_roll_00001045_07
sd300b_plain_roll_next_subject_impostor_07_00001045_00001046,sd300b,plain_roll_next_subject_impostor,7,00001045,00001046,444,453,44,45,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001045_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001046_roll_1000_07.png,sd300b_plain_roll_00001045_07,sd300b_plain_roll_00001046_07
sd300b_plain_roll_next_subject_impostor_07_00001046_00001047,sd300b,plain_roll_next_subject_impostor,7,00001046,00001047,453,462,45,46,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001046_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001047_roll_1000_07.png,sd300b_plain_roll_00001046_07,sd300b_plain_roll_00001047_07
sd300b_plain_roll_next_subject_impostor_07_00001047_00001048,sd300b,plain_roll_next_subject_impostor,7,00001047,00001048,462,472,46,47,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001047_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001048_roll_1000_07.png,sd300b_plain_roll_00001047_07,sd300b_plain_roll_00001048_07
sd300b_plain_roll_next_subject_impostor_07_00001048_00001049,sd300b,plain_roll_next_subject_impostor,7,00001048,00001049,472,482,47,48,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001048_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001049_roll_1000_07.png,sd300b_plain_roll_00001048_07,sd300b_plain_roll_00001049_07
sd300b_plain_roll_next_subject_impostor_07_00001049_00001051,sd300b,plain_roll_next_subject_impostor,7,00001049,00001051,482,496,48,49,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001049_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001051_roll_1000_07.png,sd300b_plain_roll_00001049_07,sd300b_plain_roll_00001051_07
sd300b_plain_roll_next_subject_impostor_07_00001051_00001000,sd300b,plain_roll_next_subject_impostor,7,00001051,00001000,496,7,49,0,1,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001051_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001000_roll_1000_07.png,sd300b_plain_roll_00001051_07,sd300b_plain_roll_00001000_07
sd300b_plain_roll_next_subject_impostor_08_00001000_00001001,sd300b,plain_roll_next_subject_impostor,8,00001000,00001001,8,16,0,1,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001000_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001001_roll_1000_08.png,sd300b_plain_roll_00001000_08,sd300b_plain_roll_00001001_08
sd300b_plain_roll_next_subject_impostor_08_00001001_00001002,sd300b,plain_roll_next_subject_impostor,8,00001001,00001002,16,26,1,2,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001001_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001002_roll_1000_08.png,sd300b_plain_roll_00001001_08,sd300b_plain_roll_00001002_08
sd300b_plain_roll_next_subject_impostor_08_00001002_00001003,sd300b,plain_roll_next_subject_impostor,8,00001002,00001003,26,36,2,3,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001002_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_08.png,sd300b_plain_roll_00001002_08,sd300b_plain_roll_00001003_08
sd300b_plain_roll_next_subject_impostor_08_00001003_00001004,sd300b,plain_roll_next_subject_impostor,8,00001003,00001004,36,46,3,4,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_08.png,sd300b_plain_roll_00001003_08,sd300b_plain_roll_00001004_08
sd300b_plain_roll_next_subject_impostor_08_00001004_00001005,sd300b,plain_roll_next_subject_impostor,8,00001004,00001005,46,54,4,5,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001005_roll_1000_08.png,sd300b_plain_roll_00001004_08,sd300b_plain_roll_00001005_08
sd300b_plain_roll_next_subject_impostor_08_00001005_00001006,sd300b,plain_roll_next_subject_impostor,8,00001005,00001006,54,64,5,6,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_08.png,sd300b_plain_roll_00001005_08,sd300b_plain_roll_00001006_08
sd300b_plain_roll_next_subject_impostor_08_00001006_00001007,sd300b,plain_roll_next_subject_impostor,8,00001006,00001007,64,74,6,7,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_08.png,sd300b_plain_roll_00001006_08,sd300b_plain_roll_00001007_08
sd300b_plain_roll_next_subject_impostor_08_00001007_00001008,sd300b,plain_roll_next_subject_impostor,8,00001007,00001008,74,84,7,8,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_08.png,sd300b_plain_roll_00001007_08,sd300b_plain_roll_00001008_08
sd300b_plain_roll_next_subject_impostor_08_00001008_00001009,sd300b,plain_roll_next_subject_impostor,8,00001008,00001009,84,94,8,9,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_08.png,sd300b_plain_roll_00001008_08,sd300b_plain_roll_00001009_08
sd300b_plain_roll_next_subject_impostor_08_00001009_00001010,sd300b,plain_roll_next_subject_impostor,8,00001009,00001010,94,104,9,10,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001010_roll_1000_08.png,sd300b_plain_roll_00001009_08,sd300b_plain_roll_00001010_08
sd300b_plain_roll_next_subject_impostor_08_00001010_00001011,sd300b,plain_roll_next_subject_impostor,8,00001010,00001011,104,114,10,11,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001011_roll_1000_08.png,sd300b_plain_roll_00001010_08,sd300b_plain_roll_00001011_08
sd300b_plain_roll_next_subject_impostor_08_00001011_00001012,sd300b,plain_roll_next_subject_impostor,8,00001011,00001012,114,124,11,12,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001011_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001012_roll_1000_08.png,sd300b_plain_roll_00001011_08,sd300b_plain_roll_00001012_08
sd300b_plain_roll_next_subject_impostor_08_00001012_00001013,sd300b,plain_roll_next_subject_impostor,8,00001012,00001013,124,134,12,13,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001012_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001013_roll_1000_08.png,sd300b_plain_roll_00001012_08,sd300b_plain_roll_00001013_08
sd300b_plain_roll_next_subject_impostor_08_00001013_00001014,sd300b,plain_roll_next_subject_impostor,8,00001013,00001014,134,144,13,14,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001013_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_08.png,sd300b_plain_roll_00001013_08,sd300b_plain_roll_00001014_08
sd300b_plain_roll_next_subject_impostor_08_00001014_00001015,sd300b,plain_roll_next_subject_impostor,8,00001014,00001015,144,154,14,15,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_08.png,sd300b_plain_roll_00001014_08,sd300b_plain_roll_00001015_08
sd300b_plain_roll_next_subject_impostor_08_00001015_00001016,sd300b,plain_roll_next_subject_impostor,8,00001015,00001016,154,164,15,16,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_08.png,sd300b_plain_roll_00001015_08,sd300b_plain_roll_00001016_08
sd300b_plain_roll_next_subject_impostor_08_00001016_00001017,sd300b,plain_roll_next_subject_impostor,8,00001016,00001017,164,174,16,17,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001017_roll_1000_08.png,sd300b_plain_roll_00001016_08,sd300b_plain_roll_00001017_08
sd300b_plain_roll_next_subject_impostor_08_00001017_00001018,sd300b,plain_roll_next_subject_impostor,8,00001017,00001018,174,184,17,18,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001017_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_08.png,sd300b_plain_roll_00001017_08,sd300b_plain_roll_00001018_08
sd300b_plain_roll_next_subject_impostor_08_00001018_00001019,sd300b,plain_roll_next_subject_impostor,8,00001018,00001019,184,192,18,19,1,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001019_roll_1000_08.png,sd300b_plain_roll_00001018_08,sd300b_plain_roll_00001019_08
