dataset,subject_id,canonical_finger_position,plain_self_pair_id,roll_self_pair_id,base_plain_roll_pair_id,plain_self_decision,roll_self_decision,plain_self_status,roll_self_status,plain_self_raw_score,roll_self_raw_score,plain_self_keypoint_count_a,plain_self_keypoint_count_b,plain_self_candidate_match_count,plain_self_geometric_inlier_count,plain_self_inlier_ratio,plain_self_geometric_model_status,roll_self_keypoint_count_a,roll_self_keypoint_count_b,roll_self_candidate_match_count,roll_self_geometric_inlier_count,roll_self_inlier_ratio,roll_self_geometric_model_status
sd300b,00001427,3,sd300b_plain_self_00001427_03,sd300b_roll_self_00001427_03,sd300b_plain_roll_00001427_03,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001427,4,sd300b_plain_self_00001427_04,sd300b_roll_self_00001427_04,sd300b_plain_roll_00001427_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001427,5,sd300b_plain_self_00001427_05,sd300b_roll_self_00001427_05,sd300b_plain_roll_00001427_05,accepted,accepted,ok,ok,792.0,3000.0,792,792,792,792,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001427,6,sd300b_plain_self_00001427_06,sd300b_roll_self_00001427_06,sd300b_plain_roll_00001427_06,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001427,7,sd300b_plain_self_00001427_07,sd300b_roll_self_00001427_07,sd300b_plain_roll_00001427_07,accepted,accepted,ok,ok,1418.0,3000.0,1418,1418,1418,1418,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001427,8,sd300b_plain_self_00001427_08,sd300b_roll_self_00001427_08,sd300b_plain_roll_00001427_08,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001427,9,sd300b_plain_self_00001427_09,sd300b_roll_self_00001427_09,sd300b_plain_roll_00001427_09,accepted,accepted,ok,ok,816.0,3001.0,816,816,816,816,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001427,10,sd300b_plain_self_00001427_10,sd300b_roll_self_00001427_10,sd300b_plain_roll_00001427_10,accepted,accepted,ok,ok,674.0,2619.0,674,674,674,674,1.0,success,2619,2619,2619,2619,1.0,success
sd300b,00001428,1,sd300b_plain_self_00001428_01,sd300b_roll_self_00001428_01,sd300b_plain_roll_00001428_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001428,2,sd300b_plain_self_00001428_02,sd300b_roll_self_00001428_02,sd300b_plain_roll_00001428_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001428,3,sd300b_plain_self_00001428_03,sd300b_roll_self_00001428_03,sd300b_plain_roll_00001428_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001428,4,sd300b_plain_self_00001428_04,sd300b_roll_self_00001428_04,sd300b_plain_roll_00001428_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001428,5,sd300b_plain_self_00001428_05,sd300b_roll_self_00001428_05,sd300b_plain_roll_00001428_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001428,6,sd300b_plain_self_00001428_06,sd300b_roll_self_00001428_06,sd300b_plain_roll_00001428_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001428,7,sd300b_plain_self_00001428_07,sd300b_roll_self_00001428_07,sd300b_plain_roll_00001428_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001428,8,sd300b_plain_self_00001428_08,sd300b_roll_self_00001428_08,sd300b_plain_roll_00001428_08,accepted,accepted,ok,ok,2659.0,3000.0,2659,2659,2659,2659,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001428,9,sd300b_plain_self_00001428_09,sd300b_roll_self_00001428_09,sd300b_plain_roll_00001428_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001428,10,sd300b_plain_self_00001428_10,sd300b_roll_self_00001428_10,sd300b_plain_roll_00001428_10,accepted,accepted,ok,ok,2919.0,3000.0,2919,2919,2919,2919,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001429,1,sd300b_plain_self_00001429_01,sd300b_roll_self_00001429_01,sd300b_plain_roll_00001429_01,accepted,accepted,ok,ok,3001.0,3001.0,3001,3001,3001,3001,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001429,2,sd300b_plain_self_00001429_02,sd300b_roll_self_00001429_02,sd300b_plain_roll_00001429_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001429,3,sd300b_plain_self_00001429_03,sd300b_roll_self_00001429_03,sd300b_plain_roll_00001429_03,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001429,4,sd300b_plain_self_00001429_04,sd300b_roll_self_00001429_04,sd300b_plain_roll_00001429_04,accepted,accepted,ok,ok,3001.0,3001.0,3001,3001,3001,3001,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001429,5,sd300b_plain_self_00001429_05,sd300b_roll_self_00001429_05,sd300b_plain_roll_00001429_05,accepted,accepted,ok,ok,1884.0,3000.0,1884,1884,1884,1884,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001429,6,sd300b_plain_self_00001429_06,sd300b_roll_self_00001429_06,sd300b_plain_roll_00001429_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001429,7,sd300b_plain_self_00001429_07,sd300b_roll_self_00001429_07,sd300b_plain_roll_00001429_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001429,8,sd300b_plain_self_00001429_08,sd300b_roll_self_00001429_08,sd300b_plain_roll_00001429_08,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001429,9,sd300b_plain_self_00001429_09,sd300b_roll_self_00001429_09,sd300b_plain_roll_00001429_09,accepted,accepted,ok,ok,2378.0,3001.0,2378,2378,2378,2378,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001429,10,sd300b_plain_self_00001429_10,sd300b_roll_self_00001429_10,sd300b_plain_roll_00001429_10,accepted,accepted,ok,ok,1670.0,3000.0,1670,1670,1670,1670,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001430,1,sd300b_plain_self_00001430_01,sd300b_roll_self_00001430_01,sd300b_plain_roll_00001430_01,accepted,accepted,ok,ok,3000.0,3002.0,3000,3000,3000,3000,1.0,success,3002,3002,3002,3002,1.0,success
sd300b,00001430,2,sd300b_plain_self_00001430_02,sd300b_roll_self_00001430_02,sd300b_plain_roll_00001430_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001430,3,sd300b_plain_self_00001430_03,sd300b_roll_self_00001430_03,sd300b_plain_roll_00001430_03,accepted,accepted,ok,ok,2476.0,3000.0,2476,2476,2476,2476,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001430,4,sd300b_plain_self_00001430_04,sd300b_roll_self_00001430_04,sd300b_plain_roll_00001430_04,accepted,accepted,ok,ok,2003.0,3000.0,2003,2003,2003,2003,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001430,5,sd300b_plain_self_00001430_05,sd300b_roll_self_00001430_05,sd300b_plain_roll_00001430_05,accepted,accepted,ok,ok,1885.0,3001.0,1885,1885,1885,1885,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001430,6,sd300b_plain_self_00001430_06,sd300b_roll_self_00001430_06,sd300b_plain_roll_00001430_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001430,7,sd300b_plain_self_00001430_07,sd300b_roll_self_00001430_07,sd300b_plain_roll_00001430_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001430,8,sd300b_plain_self_00001430_08,sd300b_roll_self_00001430_08,sd300b_plain_roll_00001430_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001430,9,sd300b_plain_self_00001430_09,sd300b_roll_self_00001430_09,sd300b_plain_roll_00001430_09,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001430,10,sd300b_plain_self_00001430_10,sd300b_roll_self_00001430_10,sd300b_plain_roll_00001430_10,accepted,accepted,ok,ok,1382.0,3000.0,1382,1382,1382,1382,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001431,1,sd300b_plain_self_00001431_01,sd300b_roll_self_00001431_01,sd300b_plain_roll_00001431_01,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001431,2,sd300b_plain_self_00001431_02,sd300b_roll_self_00001431_02,sd300b_plain_roll_00001431_02,accepted,accepted,ok,ok,2300.0,3000.0,2300,2300,2300,2300,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001431,3,sd300b_plain_self_00001431_03,sd300b_roll_self_00001431_03,sd300b_plain_roll_00001431_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001431,4,sd300b_plain_self_00001431_04,sd300b_roll_self_00001431_04,sd300b_plain_roll_00001431_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001431,5,sd300b_plain_self_00001431_05,sd300b_roll_self_00001431_05,sd300b_plain_roll_00001431_05,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001431,6,sd300b_plain_self_00001431_06,sd300b_roll_self_00001431_06,sd300b_plain_roll_00001431_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001431,7,sd300b_plain_self_00001431_07,sd300b_roll_self_00001431_07,sd300b_plain_roll_00001431_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001431,8,sd300b_plain_self_00001431_08,sd300b_roll_self_00001431_08,sd300b_plain_roll_00001431_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001431,9,sd300b_plain_self_00001431_09,sd300b_roll_self_00001431_09,sd300b_plain_roll_00001431_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001431,10,sd300b_plain_self_00001431_10,sd300b_roll_self_00001431_10,sd300b_plain_roll_00001431_10,accepted,accepted,ok,ok,2022.0,3000.0,2022,2022,2022,2022,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001432,1,sd300b_plain_self_00001432_01,sd300b_roll_self_00001432_01,sd300b_plain_roll_00001432_01,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001432,2,sd300b_plain_self_00001432_02,sd300b_roll_self_00001432_02,sd300b_plain_roll_00001432_02,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001432,3,sd300b_plain_self_00001432_03,sd300b_roll_self_00001432_03,sd300b_plain_roll_00001432_03,accepted,accepted,ok,ok,1382.0,3000.0,1382,1382,1382,1382,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001432,4,sd300b_plain_self_00001432_04,sd300b_roll_self_00001432_04,sd300b_plain_roll_00001432_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001432,5,sd300b_plain_self_00001432_05,sd300b_roll_self_00001432_05,sd300b_plain_roll_00001432_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001432,6,sd300b_plain_self_00001432_06,sd300b_roll_self_00001432_06,sd300b_plain_roll_00001432_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001432,7,sd300b_plain_self_00001432_07,sd300b_roll_self_00001432_07,sd300b_plain_roll_00001432_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001432,8,sd300b_plain_self_00001432_08,sd300b_roll_self_00001432_08,sd300b_plain_roll_00001432_08,accepted,accepted,ok,ok,1434.0,3000.0,1434,1434,1434,1434,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001432,9,sd300b_plain_self_00001432_09,sd300b_roll_self_00001432_09,sd300b_plain_roll_00001432_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001432,10,sd300b_plain_self_00001432_10,sd300b_roll_self_00001432_10,sd300b_plain_roll_00001432_10,accepted,accepted,ok,ok,1826.0,3000.0,1826,1826,1826,1826,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001433,1,sd300b_plain_self_00001433_01,sd300b_roll_self_00001433_01,sd300b_plain_roll_00001433_01,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001433,2,sd300b_plain_self_00001433_02,sd300b_roll_self_00001433_02,sd300b_plain_roll_00001433_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001433,3,sd300b_plain_self_00001433_03,sd300b_roll_self_00001433_03,sd300b_plain_roll_00001433_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001433,4,sd300b_plain_self_00001433_04,sd300b_roll_self_00001433_04,sd300b_plain_roll_00001433_04,accepted,accepted,ok,ok,3001.0,3001.0,3001,3001,3001,3001,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001433,5,sd300b_plain_self_00001433_05,sd300b_roll_self_00001433_05,sd300b_plain_roll_00001433_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001433,6,sd300b_plain_self_00001433_06,sd300b_roll_self_00001433_06,sd300b_plain_roll_00001433_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001433,7,sd300b_plain_self_00001433_07,sd300b_roll_self_00001433_07,sd300b_plain_roll_00001433_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001433,8,sd300b_plain_self_00001433_08,sd300b_roll_self_00001433_08,sd300b_plain_roll_00001433_08,accepted,accepted,ok,ok,2230.0,3000.0,2230,2230,2230,2230,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001433,9,sd300b_plain_self_00001433_09,sd300b_roll_self_00001433_09,sd300b_plain_roll_00001433_09,accepted,accepted,ok,ok,2955.0,3000.0,2955,2955,2955,2955,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001433,10,sd300b_plain_self_00001433_10,sd300b_roll_self_00001433_10,sd300b_plain_roll_00001433_10,accepted,accepted,ok,ok,720.0,3000.0,720,720,720,720,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001434,1,sd300b_plain_self_00001434_01,sd300b_roll_self_00001434_01,sd300b_plain_roll_00001434_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001434,2,sd300b_plain_self_00001434_02,sd300b_roll_self_00001434_02,sd300b_plain_roll_00001434_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001434,3,sd300b_plain_self_00001434_03,sd300b_roll_self_00001434_03,sd300b_plain_roll_00001434_03,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001434,4,sd300b_plain_self_00001434_04,sd300b_roll_self_00001434_04,sd300b_plain_roll_00001434_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001434,5,sd300b_plain_self_00001434_05,sd300b_roll_self_00001434_05,sd300b_plain_roll_00001434_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001434,6,sd300b_plain_self_00001434_06,sd300b_roll_self_00001434_06,sd300b_plain_roll_00001434_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001434,7,sd300b_plain_self_00001434_07,sd300b_roll_self_00001434_07,sd300b_plain_roll_00001434_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001434,8,sd300b_plain_self_00001434_08,sd300b_roll_self_00001434_08,sd300b_plain_roll_00001434_08,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001434,9,sd300b_plain_self_00001434_09,sd300b_roll_self_00001434_09,sd300b_plain_roll_00001434_09,accepted,accepted,ok,ok,3001.0,3001.0,3001,3001,3001,3001,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001434,10,sd300b_plain_self_00001434_10,sd300b_roll_self_00001434_10,sd300b_plain_roll_00001434_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001435,1,sd300b_plain_self_00001435_01,sd300b_roll_self_00001435_01,sd300b_plain_roll_00001435_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001435,2,sd300b_plain_self_00001435_02,sd300b_roll_self_00001435_02,sd300b_plain_roll_00001435_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001435,3,sd300b_plain_self_00001435_03,sd300b_roll_self_00001435_03,sd300b_plain_roll_00001435_03,accepted,accepted,ok,ok,1933.0,3000.0,1933,1933,1933,1933,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001435,4,sd300b_plain_self_00001435_04,sd300b_roll_self_00001435_04,sd300b_plain_roll_00001435_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001435,5,sd300b_plain_self_00001435_05,sd300b_roll_self_00001435_05,sd300b_plain_roll_00001435_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001435,6,sd300b_plain_self_00001435_06,sd300b_roll_self_00001435_06,sd300b_plain_roll_00001435_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001435,7,sd300b_plain_self_00001435_07,sd300b_roll_self_00001435_07,sd300b_plain_roll_00001435_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001435,8,sd300b_plain_self_00001435_08,sd300b_roll_self_00001435_08,sd300b_plain_roll_00001435_08,accepted,accepted,ok,ok,1294.0,3001.0,1294,1294,1294,1294,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001435,9,sd300b_plain_self_00001435_09,sd300b_roll_self_00001435_09,sd300b_plain_roll_00001435_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001435,10,sd300b_plain_self_00001435_10,sd300b_roll_self_00001435_10,sd300b_plain_roll_00001435_10,accepted,accepted,ok,ok,2971.0,3000.0,2971,2971,2971,2971,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001436,1,sd300b_plain_self_00001436_01,sd300b_roll_self_00001436_01,sd300b_plain_roll_00001436_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001436,2,sd300b_plain_self_00001436_02,sd300b_roll_self_00001436_02,sd300b_plain_roll_00001436_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001436,3,sd300b_plain_self_00001436_03,sd300b_roll_self_00001436_03,sd300b_plain_roll_00001436_03,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001436,4,sd300b_plain_self_00001436_04,sd300b_roll_self_00001436_04,sd300b_plain_roll_00001436_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001436,5,sd300b_plain_self_00001436_05,sd300b_roll_self_00001436_05,sd300b_plain_roll_00001436_05,accepted,accepted,ok,ok,2015.0,3000.0,2015,2015,2015,2015,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001436,6,sd300b_plain_self_00001436_06,sd300b_roll_self_00001436_06,sd300b_plain_roll_00001436_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001436,7,sd300b_plain_self_00001436_07,sd300b_roll_self_00001436_07,sd300b_plain_roll_00001436_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001436,8,sd300b_plain_self_00001436_08,sd300b_roll_self_00001436_08,sd300b_plain_roll_00001436_08,accepted,accepted,ok,ok,1615.0,3001.0,1615,1615,1615,1615,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001436,9,sd300b_plain_self_00001436_09,sd300b_roll_self_00001436_09,sd300b_plain_roll_00001436_09,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001436,10,sd300b_plain_self_00001436_10,sd300b_roll_self_00001436_10,sd300b_plain_roll_00001436_10,accepted,accepted,ok,ok,2216.0,3000.0,2216,2216,2216,2216,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001437,2,sd300b_plain_self_00001437_02,sd300b_roll_self_00001437_02,sd300b_plain_roll_00001437_02,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001437,5,sd300b_plain_self_00001437_05,sd300b_roll_self_00001437_05,sd300b_plain_roll_00001437_05,accepted,accepted,ok,ok,3000.0,3002.0,3000,3000,3000,3000,1.0,success,3002,3002,3002,3002,1.0,success
sd300b,00001437,9,sd300b_plain_self_00001437_09,sd300b_roll_self_00001437_09,sd300b_plain_roll_00001437_09,accepted,accepted,ok,ok,1810.0,3001.0,1810,1810,1810,1810,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001437,10,sd300b_plain_self_00001437_10,sd300b_roll_self_00001437_10,sd300b_plain_roll_00001437_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
