pair_id,negative_pair_id,dataset,protocol,pair_label,subject_id,canonical_finger_position,subject_id_a,subject_id_b,ppi,path_a,path_b,raw_frgp_a,raw_frgp_b,source_plain_pair_id,source_roll_pair_id,plain_group_index,roll_group_index,shift
sd300b_plain_roll_next_subject_impostor_06_00001046_00001047,sd300b_plain_roll_next_subject_impostor_06_00001046_00001047,sd300b,plain_roll_next_subject_impostor,impostor,00001046,6,00001046,00001047,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001046_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001047_roll_1000_06.png,12,6,sd300b_plain_roll_00001046_06,sd300b_plain_roll_00001047_06,45,46,1
sd300b_plain_roll_next_subject_impostor_06_00001047_00001048,sd300b_plain_roll_next_subject_impostor_06_00001047_00001048,sd300b,plain_roll_next_subject_impostor,impostor,00001047,6,00001047,00001048,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001047_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001048_roll_1000_06.png,12,6,sd300b_plain_roll_00001047_06,sd300b_plain_roll_00001048_06,46,47,1
sd300b_plain_roll_next_subject_impostor_06_00001048_00001049,sd300b_plain_roll_next_subject_impostor_06_00001048_00001049,sd300b,plain_roll_next_subject_impostor,impostor,00001048,6,00001048,00001049,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001048_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001049_roll_1000_06.png,12,6,sd300b_plain_roll_00001048_06,sd300b_plain_roll_00001049_06,47,48,1
sd300b_plain_roll_next_subject_impostor_06_00001049_00001050,sd300b_plain_roll_next_subject_impostor_06_00001049_00001050,sd300b,plain_roll_next_subject_impostor,impostor,00001049,6,00001049,00001050,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001049_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001050_roll_1000_06.png,12,6,sd300b_plain_roll_00001049_06,sd300b_plain_roll_00001050_06,48,49,1
sd300b_plain_roll_next_subject_impostor_06_00001050_00001051,sd300b_plain_roll_next_subject_impostor_06_00001050_00001051,sd300b,plain_roll_next_subject_impostor,impostor,00001050,6,00001050,00001051,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001050_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001051_roll_1000_06.png,12,6,sd300b_plain_roll_00001050_06,sd300b_plain_roll_00001051_06,49,50,1
sd300b_plain_roll_next_subject_impostor_06_00001051_00001000,sd300b_plain_roll_next_subject_impostor_06_00001051_00001000,sd300b,plain_roll_next_subject_impostor,impostor,00001051,6,00001051,00001000,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001051_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001000_roll_1000_06.png,12,6,sd300b_plain_roll_00001051_06,sd300b_plain_roll_00001000_06,50,0,1
sd300b_plain_roll_next_subject_impostor_07_00001000_00001001,sd300b_plain_roll_next_subject_impostor_07_00001000_00001001,sd300b,plain_roll_next_subject_impostor,impostor,00001000,7,00001000,00001001,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001000_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001001_roll_1000_07.png,7,7,sd300b_plain_roll_00001000_07,sd300b_plain_roll_00001001_07,0,1,1
sd300b_plain_roll_next_subject_impostor_07_00001001_00001002,sd300b_plain_roll_next_subject_impostor_07_00001001_00001002,sd300b,plain_roll_next_subject_impostor,impostor,00001001,7,00001001,00001002,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001001_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001002_roll_1000_07.png,7,7,sd300b_plain_roll_00001001_07,sd300b_plain_roll_00001002_07,1,2,1
sd300b_plain_roll_next_subject_impostor_07_00001002_00001003,sd300b_plain_roll_next_subject_impostor_07_00001002_00001003,sd300b,plain_roll_next_subject_impostor,impostor,00001002,7,00001002,00001003,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001002_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_07.png,7,7,sd300b_plain_roll_00001002_07,sd300b_plain_roll_00001003_07,2,3,1
sd300b_plain_roll_next_subject_impostor_07_00001003_00001004,sd300b_plain_roll_next_subject_impostor_07_00001003_00001004,sd300b,plain_roll_next_subject_impostor,impostor,00001003,7,00001003,00001004,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_07.png,7,7,sd300b_plain_roll_00001003_07,sd300b_plain_roll_00001004_07,3,4,1
sd300b_plain_roll_next_subject_impostor_07_00001004_00001005,sd300b_plain_roll_next_subject_impostor_07_00001004_00001005,sd300b,plain_roll_next_subject_impostor,impostor,00001004,7,00001004,00001005,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001005_roll_1000_07.png,7,7,sd300b_plain_roll_00001004_07,sd300b_plain_roll_00001005_07,4,5,1
sd300b_plain_roll_next_subject_impostor_07_00001005_00001006,sd300b_plain_roll_next_subject_impostor_07_00001005_00001006,sd300b,plain_roll_next_subject_impostor,impostor,00001005,7,00001005,00001006,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_07.png,7,7,sd300b_plain_roll_00001005_07,sd300b_plain_roll_00001006_07,5,6,1
sd300b_plain_roll_next_subject_impostor_07_00001006_00001007,sd300b_plain_roll_next_subject_impostor_07_00001006_00001007,sd300b,plain_roll_next_subject_impostor,impostor,00001006,7,00001006,00001007,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_07.png,7,7,sd300b_plain_roll_00001006_07,sd300b_plain_roll_00001007_07,6,7,1
sd300b_plain_roll_next_subject_impostor_07_00001007_00001008,sd300b_plain_roll_next_subject_impostor_07_00001007_00001008,sd300b,plain_roll_next_subject_impostor,impostor,00001007,7,00001007,00001008,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_07.png,7,7,sd300b_plain_roll_00001007_07,sd300b_plain_roll_00001008_07,7,8,1
sd300b_plain_roll_next_subject_impostor_07_00001008_00001009,sd300b_plain_roll_next_subject_impostor_07_00001008_00001009,sd300b,plain_roll_next_subject_impostor,impostor,00001008,7,00001008,00001009,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_07.png,7,7,sd300b_plain_roll_00001008_07,sd300b_plain_roll_00001009_07,8,9,1
sd300b_plain_roll_next_subject_impostor_07_00001009_00001010,sd300b_plain_roll_next_subject_impostor_07_00001009_00001010,sd300b,plain_roll_next_subject_impostor,impostor,00001009,7,00001009,00001010,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001010_roll_1000_07.png,7,7,sd300b_plain_roll_00001009_07,sd300b_plain_roll_00001010_07,9,10,1
sd300b_plain_roll_next_subject_impostor_07_00001010_00001011,sd300b_plain_roll_next_subject_impostor_07_00001010_00001011,sd300b,plain_roll_next_subject_impostor,impostor,00001010,7,00001010,00001011,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001011_roll_1000_07.png,7,7,sd300b_plain_roll_00001010_07,sd300b_plain_roll_00001011_07,10,11,1
sd300b_plain_roll_next_subject_impostor_07_00001011_00001012,sd300b_plain_roll_next_subject_impostor_07_00001011_00001012,sd300b,plain_roll_next_subject_impostor,impostor,00001011,7,00001011,00001012,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001011_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001012_roll_1000_07.png,7,7,sd300b_plain_roll_00001011_07,sd300b_plain_roll_00001012_07,11,12,1
sd300b_plain_roll_next_subject_impostor_07_00001012_00001013,sd300b_plain_roll_next_subject_impostor_07_00001012_00001013,sd300b,plain_roll_next_subject_impostor,impostor,00001012,7,00001012,00001013,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001012_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001013_roll_1000_07.png,7,7,sd300b_plain_roll_00001012_07,sd300b_plain_roll_00001013_07,12,13,1
sd300b_plain_roll_next_subject_impostor_07_00001013_00001014,sd300b_plain_roll_next_subject_impostor_07_00001013_00001014,sd300b,plain_roll_next_subject_impostor,impostor,00001013,7,00001013,00001014,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001013_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_07.png,7,7,sd300b_plain_roll_00001013_07,sd300b_plain_roll_00001014_07,13,14,1
sd300b_plain_roll_next_subject_impostor_07_00001014_00001015,sd300b_plain_roll_next_subject_impostor_07_00001014_00001015,sd300b,plain_roll_next_subject_impostor,impostor,00001014,7,00001014,00001015,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_07.png,7,7,sd300b_plain_roll_00001014_07,sd300b_plain_roll_00001015_07,14,15,1
sd300b_plain_roll_next_subject_impostor_07_00001015_00001016,sd300b_plain_roll_next_subject_impostor_07_00001015_00001016,sd300b,plain_roll_next_subject_impostor,impostor,00001015,7,00001015,00001016,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_07.png,7,7,sd300b_plain_roll_00001015_07,sd300b_plain_roll_00001016_07,15,16,1
sd300b_plain_roll_next_subject_impostor_07_00001016_00001017,sd300b_plain_roll_next_subject_impostor_07_00001016_00001017,sd300b,plain_roll_next_subject_impostor,impostor,00001016,7,00001016,00001017,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001017_roll_1000_07.png,7,7,sd300b_plain_roll_00001016_07,sd300b_plain_roll_00001017_07,16,17,1
sd300b_plain_roll_next_subject_impostor_07_00001017_00001018,sd300b_plain_roll_next_subject_impostor_07_00001017_00001018,sd300b,plain_roll_next_subject_impostor,impostor,00001017,7,00001017,00001018,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001017_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_07.png,7,7,sd300b_plain_roll_00001017_07,sd300b_plain_roll_00001018_07,17,18,1
sd300b_plain_roll_next_subject_impostor_07_00001018_00001020,sd300b_plain_roll_next_subject_impostor_07_00001018_00001020,sd300b,plain_roll_next_subject_impostor,impostor,00001018,7,00001018,00001020,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_07.png,7,7,sd300b_plain_roll_00001018_07,sd300b_plain_roll_00001020_07,18,19,1
sd300b_plain_roll_next_subject_impostor_07_00001020_00001021,sd300b_plain_roll_next_subject_impostor_07_00001020_00001021,sd300b,plain_roll_next_subject_impostor,impostor,00001020,7,00001020,00001021,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001021_roll_1000_07.png,7,7,sd300b_plain_roll_00001020_07,sd300b_plain_roll_00001021_07,19,20,1
sd300b_plain_roll_next_subject_impostor_07_00001021_00001022,sd300b_plain_roll_next_subject_impostor_07_00001021_00001022,sd300b,plain_roll_next_subject_impostor,impostor,00001021,7,00001021,00001022,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001021_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001022_roll_1000_07.png,7,7,sd300b_plain_roll_00001021_07,sd300b_plain_roll_00001022_07,20,21,1
sd300b_plain_roll_next_subject_impostor_07_00001022_00001023,sd300b_plain_roll_next_subject_impostor_07_00001022_00001023,sd300b,plain_roll_next_subject_impostor,impostor,00001022,7,00001022,00001023,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001022_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001023_roll_1000_07.png,7,7,sd300b_plain_roll_00001022_07,sd300b_plain_roll_00001023_07,21,22,1
sd300b_plain_roll_next_subject_impostor_07_00001023_00001024,sd300b_plain_roll_next_subject_impostor_07_00001023_00001024,sd300b,plain_roll_next_subject_impostor,impostor,00001023,7,00001023,00001024,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001023_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001024_roll_1000_07.png,7,7,sd300b_plain_roll_00001023_07,sd300b_plain_roll_00001024_07,22,23,1
sd300b_plain_roll_next_subject_impostor_07_00001024_00001025,sd300b_plain_roll_next_subject_impostor_07_00001024_00001025,sd300b,plain_roll_next_subject_impostor,impostor,00001024,7,00001024,00001025,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001024_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001025_roll_1000_07.png,7,7,sd300b_plain_roll_00001024_07,sd300b_plain_roll_00001025_07,23,24,1
sd300b_plain_roll_next_subject_impostor_07_00001025_00001026,sd300b_plain_roll_next_subject_impostor_07_00001025_00001026,sd300b,plain_roll_next_subject_impostor,impostor,00001025,7,00001025,00001026,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001025_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001026_roll_1000_07.png,7,7,sd300b_plain_roll_00001025_07,sd300b_plain_roll_00001026_07,24,25,1
sd300b_plain_roll_next_subject_impostor_07_00001026_00001027,sd300b_plain_roll_next_subject_impostor_07_00001026_00001027,sd300b,plain_roll_next_subject_impostor,impostor,00001026,7,00001026,00001027,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001026_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001027_roll_1000_07.png,7,7,sd300b_plain_roll_00001026_07,sd300b_plain_roll_00001027_07,25,26,1
sd300b_plain_roll_next_subject_impostor_07_00001027_00001028,sd300b_plain_roll_next_subject_impostor_07_00001027_00001028,sd300b,plain_roll_next_subject_impostor,impostor,00001027,7,00001027,00001028,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001027_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001028_roll_1000_07.png,7,7,sd300b_plain_roll_00001027_07,sd300b_plain_roll_00001028_07,26,27,1
sd300b_plain_roll_next_subject_impostor_07_00001028_00001029,sd300b_plain_roll_next_subject_impostor_07_00001028_00001029,sd300b,plain_roll_next_subject_impostor,impostor,00001028,7,00001028,00001029,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001028_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001029_roll_1000_07.png,7,7,sd300b_plain_roll_00001028_07,sd300b_plain_roll_00001029_07,27,28,1
sd300b_plain_roll_next_subject_impostor_07_00001029_00001030,sd300b_plain_roll_next_subject_impostor_07_00001029_00001030,sd300b,plain_roll_next_subject_impostor,impostor,00001029,7,00001029,00001030,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001029_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001030_roll_1000_07.png,7,7,sd300b_plain_roll_00001029_07,sd300b_plain_roll_00001030_07,28,29,1
sd300b_plain_roll_next_subject_impostor_07_00001030_00001031,sd300b_plain_roll_next_subject_impostor_07_00001030_00001031,sd300b,plain_roll_next_subject_impostor,impostor,00001030,7,00001030,00001031,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001030_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001031_roll_1000_07.png,7,7,sd300b_plain_roll_00001030_07,sd300b_plain_roll_00001031_07,29,30,1
sd300b_plain_roll_next_subject_impostor_07_00001031_00001032,sd300b_plain_roll_next_subject_impostor_07_00001031_00001032,sd300b,plain_roll_next_subject_impostor,impostor,00001031,7,00001031,00001032,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001031_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001032_roll_1000_07.png,7,7,sd300b_plain_roll_00001031_07,sd300b_plain_roll_00001032_07,30,31,1
sd300b_plain_roll_next_subject_impostor_07_00001032_00001033,sd300b_plain_roll_next_subject_impostor_07_00001032_00001033,sd300b,plain_roll_next_subject_impostor,impostor,00001032,7,00001032,00001033,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001032_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_07.png,7,7,sd300b_plain_roll_00001032_07,sd300b_plain_roll_00001033_07,31,32,1
sd300b_plain_roll_next_subject_impostor_07_00001033_00001034,sd300b_plain_roll_next_subject_impostor_07_00001033_00001034,sd300b,plain_roll_next_subject_impostor,impostor,00001033,7,00001033,00001034,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_07.png,7,7,sd300b_plain_roll_00001033_07,sd300b_plain_roll_00001034_07,32,33,1
sd300b_plain_roll_next_subject_impostor_07_00001034_00001035,sd300b_plain_roll_next_subject_impostor_07_00001034_00001035,sd300b,plain_roll_next_subject_impostor,impostor,00001034,7,00001034,00001035,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001035_roll_1000_07.png,7,7,sd300b_plain_roll_00001034_07,sd300b_plain_roll_00001035_07,33,34,1
sd300b_plain_roll_next_subject_impostor_07_00001035_00001036,sd300b_plain_roll_next_subject_impostor_07_00001035_00001036,sd300b,plain_roll_next_subject_impostor,impostor,00001035,7,00001035,00001036,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001035_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001036_roll_1000_07.png,7,7,sd300b_plain_roll_00001035_07,sd300b_plain_roll_00001036_07,34,35,1
sd300b_plain_roll_next_subject_impostor_07_00001036_00001037,sd300b_plain_roll_next_subject_impostor_07_00001036_00001037,sd300b,plain_roll_next_subject_impostor,impostor,00001036,7,00001036,00001037,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001036_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001037_roll_1000_07.png,7,7,sd300b_plain_roll_00001036_07,sd300b_plain_roll_00001037_07,35,36,1
sd300b_plain_roll_next_subject_impostor_07_00001037_00001038,sd300b_plain_roll_next_subject_impostor_07_00001037_00001038,sd300b,plain_roll_next_subject_impostor,impostor,00001037,7,00001037,00001038,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001037_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001038_roll_1000_07.png,7,7,sd300b_plain_roll_00001037_07,sd300b_plain_roll_00001038_07,36,37,1
sd300b_plain_roll_next_subject_impostor_07_00001038_00001039,sd300b_plain_roll_next_subject_impostor_07_00001038_00001039,sd300b,plain_roll_next_subject_impostor,impostor,00001038,7,00001038,00001039,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001038_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001039_roll_1000_07.png,7,7,sd300b_plain_roll_00001038_07,sd300b_plain_roll_00001039_07,37,38,1
