pair_id,dataset,protocol,subject_id,canonical_finger_position,status,error_code,raw_score,threshold,accepted,zero_score,geometry_success,geometry_failure_reason,keypoint_count_a,keypoint_count_b,ratio_match_count,mutual_match_count,matches_submitted,inlier_count,outlier_count,total_ms
sd300c_plain_roll_00001160_04,sd300c,plain_roll,00001160,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,7,1,1,0,1,1472.2287
sd300c_plain_roll_00001160_05,sd300c,plain_roll,00001160,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,2,2,0,2,1347.0667
sd300c_plain_roll_00001160_07,sd300c,plain_roll,00001160,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,0,0,0,0,1396.1133
sd300c_plain_roll_00001160_08,sd300c,plain_roll,00001160,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,0,0,0,0,1380.5975
sd300c_plain_roll_00001160_09,sd300c,plain_roll,00001160,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2493,3000,8,0,0,0,0,1446.3359
sd300c_plain_roll_00001160_10,sd300c,plain_roll,00001160,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3003,3001,6,1,1,0,1,1429.2739
sd300c_plain_roll_00001162_05,sd300c,plain_roll,00001162,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,1405.4166
sd300c_plain_roll_00001162_09,sd300c,plain_roll,00001162,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,2,2,0,2,1451.5965
sd300c_plain_roll_00001163_01,sd300c,plain_roll,00001163,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,13,2,2,0,2,2237.273
sd300c_plain_roll_00001163_04,sd300c,plain_roll,00001163,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2045,3000,7,1,1,0,1,1450.3973
sd300c_plain_roll_00001163_05,sd300c,plain_roll,00001163,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1254,3000,1,0,0,0,0,1328.6023
sd300c_plain_roll_00001163_09,sd300c,plain_roll,00001163,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,5,1,1,0,1,1418.4874
sd300c_plain_roll_00001163_10,sd300c,plain_roll,00001163,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2777,3000,1,0,0,0,0,1382.5831
sd300c_plain_roll_00001164_02,sd300c,plain_roll,00001164,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3002,4,1,1,0,1,1436.967
sd300c_plain_roll_00001164_05,sd300c,plain_roll,00001164,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2731,3000,5,2,2,0,2,1331.7327
sd300c_plain_roll_00001164_10,sd300c,plain_roll,00001164,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,1,1,0,1,1385.8549
sd300c_plain_roll_00001165_10,sd300c,plain_roll,00001165,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,12,1,1,0,1,1368.9651
sd300c_plain_roll_00001166_10,sd300c,plain_roll,00001166,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,2,2,0,2,1369.4677
sd300c_plain_roll_00001167_03,sd300c,plain_roll,00001167,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,14,0,0,0,0,1388.9072
sd300c_plain_roll_00001167_04,sd300c,plain_roll,00001167,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,2,2,0,2,1345.6907
sd300c_plain_roll_00001167_07,sd300c,plain_roll,00001167,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,10,2,2,0,2,1463.3834
sd300c_plain_roll_00001167_09,sd300c,plain_roll,00001167,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,11,1,1,0,1,1494.0785
sd300c_plain_roll_00001167_10,sd300c,plain_roll,00001167,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,982,3000,1,1,1,0,1,1341.0006
sd300c_plain_roll_00001168_07,sd300c,plain_roll,00001168,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,16,2,2,0,2,1338.4172
sd300c_plain_roll_00001170_10,sd300c,plain_roll,00001170,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2775,3000,4,2,2,0,2,1389.7619
sd300c_plain_roll_00001172_07,sd300c,plain_roll,00001172,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2494,3000,10,2,2,0,2,1497.7607
sd300c_plain_roll_00001172_10,sd300c,plain_roll,00001172,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2251,2457,14,2,2,0,2,1383.5409
sd300c_plain_roll_00001173_03,sd300c,plain_roll,00001173,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2825,3000,9,0,0,0,0,1304.8259
sd300c_plain_roll_00001174_10,sd300c,plain_roll,00001174,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,1444.8814
sd300c_plain_roll_00001175_02,sd300c,plain_roll,00001175,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,7,1,1,0,1,1428.4634
sd300c_plain_roll_00001175_04,sd300c,plain_roll,00001175,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,1409.2851
sd300c_plain_roll_00001175_05,sd300c,plain_roll,00001175,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2532,3001,4,2,2,0,2,1403.1152
sd300c_plain_roll_00001175_08,sd300c,plain_roll,00001175,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,3,1,1,0,1,1424.5718
sd300c_plain_roll_00001175_09,sd300c,plain_roll,00001175,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3002,3000,9,2,2,0,2,1395.8417
sd300c_plain_roll_00001175_10,sd300c,plain_roll,00001175,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1370,3000,3,0,0,0,0,1358.3766
sd300c_plain_roll_00001176_04,sd300c,plain_roll,00001176,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2562,3000,6,0,0,0,0,1330.471
sd300c_plain_roll_00001176_09,sd300c,plain_roll,00001176,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,1,1,0,1,1356.379
sd300c_plain_roll_00001177_04,sd300c,plain_roll,00001177,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3002,10,2,2,0,2,1446.7699
sd300c_plain_roll_00001177_05,sd300c,plain_roll,00001177,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1909,3000,3,0,0,0,0,1300.2418
sd300c_plain_roll_00001177_09,sd300c,plain_roll,00001177,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,16,0,0,0,0,1376.1786
sd300c_plain_roll_00001178_09,sd300c,plain_roll,00001178,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,9,1,1,0,1,1323.849
sd300c_plain_roll_00001179_05,sd300c,plain_roll,00001179,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1194,3000,4,2,2,0,2,1530.0663
sd300c_plain_roll_00001179_08,sd300c,plain_roll,00001179,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,28,2,2,0,2,1463.9045
sd300c_plain_roll_00001179_10,sd300c,plain_roll,00001179,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,695,3000,1,1,1,0,1,1310.5768
sd300c_plain_roll_00001180_03,sd300c,plain_roll,00001180,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1470,3000,6,2,2,0,2,1105.1518
sd300c_plain_roll_00001180_04,sd300c,plain_roll,00001180,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1857,3001,6,1,1,0,1,1181.6391
sd300c_plain_roll_00001180_10,sd300c,plain_roll,00001180,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2607,3000,7,1,1,0,1,1299.6813
sd300c_plain_roll_00001182_01,sd300c,plain_roll,00001182,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,18,2,2,0,2,1708.9627
sd300c_plain_roll_00001182_04,sd300c,plain_roll,00001182,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1896,3000,8,2,2,0,2,1238.6525
sd300c_plain_roll_00001182_05,sd300c,plain_roll,00001182,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,473,3000,0,0,0,0,0,1170.42
sd300c_plain_roll_00001182_07,sd300c,plain_roll,00001182,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,1239.1327
sd300c_plain_roll_00001182_09,sd300c,plain_roll,00001182,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1560,3000,0,0,0,0,0,1226.4492
sd300c_plain_roll_00001182_10,sd300c,plain_roll,00001182,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1559,3000,2,2,2,0,2,1132.0959
sd300c_plain_roll_00001183_02,sd300c,plain_roll,00001183,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,14,1,1,0,1,1420.9798
sd300c_plain_roll_00001183_03,sd300c,plain_roll,00001183,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1539,3000,8,1,1,0,1,1297.6386
sd300c_plain_roll_00001183_04,sd300c,plain_roll,00001183,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2656,3000,5,0,0,0,0,1369.0882
sd300c_plain_roll_00001183_05,sd300c,plain_roll,00001183,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1517,3000,1,0,0,0,0,1367.8609
sd300c_plain_roll_00001183_06,sd300c,plain_roll,00001183,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,3,2,2,0,2,1814.8552
sd300c_plain_roll_00001183_09,sd300c,plain_roll,00001183,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2406,3000,14,2,2,0,2,1369.0263
sd300c_plain_roll_00001183_10,sd300c,plain_roll,00001183,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,358,3000,1,1,1,0,1,1302.2536
sd300c_plain_roll_00001184_04,sd300c,plain_roll,00001184,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1740,3000,6,1,1,0,1,1494.8408
sd300c_plain_roll_00001184_10,sd300c,plain_roll,00001184,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,3,0,0,0,0,1460.5361
sd300c_plain_roll_00001185_05,sd300c,plain_roll,00001185,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,253,3000,27,2,2,0,2,1305.4604
sd300c_plain_roll_00001186_04,sd300c,plain_roll,00001186,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3002,3000,10,1,1,0,1,1439.3201
sd300c_plain_roll_00001186_05,sd300c,plain_roll,00001186,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1621,3000,7,2,2,0,2,1419.0006
sd300c_plain_roll_00001186_07,sd300c,plain_roll,00001186,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,21,1,1,0,1,1401.9967
sd300c_plain_roll_00001187_04,sd300c,plain_roll,00001187,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1342,3001,5,2,2,0,2,1427.7695
sd300c_plain_roll_00001188_02,sd300c,plain_roll,00001188,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2775,3001,5,1,1,0,1,1469.7618
sd300c_plain_roll_00001188_04,sd300c,plain_roll,00001188,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1998,3001,4,0,0,0,0,1433.614
sd300c_plain_roll_00001188_05,sd300c,plain_roll,00001188,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2257,3000,4,2,2,0,2,1381.0428
sd300c_plain_roll_00001188_06,sd300c,plain_roll,00001188,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,10,2,2,0,2,1906.3183
sd300c_plain_roll_00001188_07,sd300c,plain_roll,00001188,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,1,1,0,1,1419.368
sd300c_plain_roll_00001188_09,sd300c,plain_roll,00001188,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,13,2,2,0,2,1469.0774
sd300c_plain_roll_00001188_10,sd300c,plain_roll,00001188,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,1,0,0,0,0,1303.872
sd300c_plain_roll_00001189_04,sd300c,plain_roll,00001189,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2871,3001,12,1,1,0,1,1744.3679
sd300c_plain_roll_00001189_05,sd300c,plain_roll,00001189,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2100,3000,6,0,0,0,0,1564.9373
sd300c_plain_roll_00001189_10,sd300c,plain_roll,00001189,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,1642.8845
sd300c_plain_roll_00001190_03,sd300c,plain_roll,00001190,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1818,3000,4,2,2,0,2,993.3475
sd300c_plain_roll_00001190_04,sd300c,plain_roll,00001190,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,0,0,0,0,1092.8253
sd300c_plain_roll_00001190_05,sd300c,plain_roll,00001190,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2258,3000,7,1,1,0,1,1013.994
sd300c_plain_roll_00001190_06,sd300c,plain_roll,00001190,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,2,2,0,2,1426.4022
sd300c_plain_roll_00001190_08,sd300c,plain_roll,00001190,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,2,2,0,2,957.2599
sd300c_plain_roll_00001192_02,sd300c,plain_roll,00001192,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,2,2,0,2,1387.8315
sd300c_plain_roll_00001192_10,sd300c,plain_roll,00001192,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,1,1,0,1,1347.2574
sd300c_plain_roll_00001193_03,sd300c,plain_roll,00001193,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,1154.2835
sd300c_plain_roll_00001193_09,sd300c,plain_roll,00001193,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,2790,4,1,1,0,1,1179.0995
sd300c_plain_roll_00001193_10,sd300c,plain_roll,00001193,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1757,1249,9,2,2,0,2,1060.7537
sd300c_plain_roll_00001194_02,sd300c,plain_roll,00001194,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,2,2,0,2,1533.1485
sd300c_plain_roll_00001194_03,sd300c,plain_roll,00001194,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,7,2,2,0,2,1543.3623
sd300c_plain_roll_00001194_04,sd300c,plain_roll,00001194,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,2,2,0,2,1543.1531
sd300c_plain_roll_00001194_05,sd300c,plain_roll,00001194,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,6,0,0,0,0,1440.7167
sd300c_plain_roll_00001194_07,sd300c,plain_roll,00001194,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3002,5,2,2,0,2,1578.4672
sd300c_plain_roll_00001194_08,sd300c,plain_roll,00001194,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,11,2,2,0,2,1565.277
sd300c_plain_roll_00001194_09,sd300c,plain_roll,00001194,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,4,1,1,0,1,1535.2071
sd300c_plain_roll_00001194_10,sd300c,plain_roll,00001194,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2232,3001,4,0,0,0,0,1381.0906
sd300c_plain_roll_00001195_02,sd300c,plain_roll,00001195,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2719,3000,11,2,2,0,2,1353.9035
sd300c_plain_roll_00001196_02,sd300c,plain_roll,00001196,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,6,2,2,0,2,1417.2011
sd300c_plain_roll_00001196_04,sd300c,plain_roll,00001196,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3003,3000,5,1,1,0,1,1429.7361
sd300c_plain_roll_00001196_05,sd300c,plain_roll,00001196,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2468,3000,6,2,2,0,2,1340.2172
sd300c_plain_roll_00001196_06,sd300c,plain_roll,00001196,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,23,1,1,0,1,1838.1709
sd300c_plain_roll_00001196_08,sd300c,plain_roll,00001196,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,1,1,0,1,1570.6148
sd300c_plain_roll_00001196_09,sd300c,plain_roll,00001196,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2524,3000,16,2,2,0,2,1402.7612
sd300c_plain_roll_00001196_10,sd300c,plain_roll,00001196,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,799,3000,2,0,0,0,0,1223.7668
sd300c_plain_roll_00001197_03,sd300c,plain_roll,00001197,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1274,3001,1,1,1,0,1,1441.8306
sd300c_plain_roll_00001197_05,sd300c,plain_roll,00001197,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2854,3000,4,1,1,0,1,1478.8202
sd300c_plain_roll_00001197_07,sd300c,plain_roll,00001197,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,851,3000,4,0,0,0,0,1428.9398
sd300c_plain_roll_00001197_09,sd300c,plain_roll,00001197,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,13,2,2,0,2,1496.2431
sd300c_plain_roll_00001197_10,sd300c,plain_roll,00001197,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,2,2,0,2,1392.9593
sd300c_plain_roll_00001198_05,sd300c,plain_roll,00001198,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,1,1,0,1,1450.7133
sd300c_plain_roll_00001198_08,sd300c,plain_roll,00001198,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1802,3000,3,1,1,0,1,1282.9315
sd300c_plain_roll_00001200_02,sd300c,plain_roll,00001200,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,12,2,2,0,2,1228.4886
sd300c_plain_roll_00001200_03,sd300c,plain_roll,00001200,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,1,1,0,1,1149.6399
sd300c_plain_roll_00001200_04,sd300c,plain_roll,00001200,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,2,2,0,2,1231.7336
sd300c_plain_roll_00001201_02,sd300c,plain_roll,00001201,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2301,3001,17,2,2,0,2,1417.4828
sd300c_plain_roll_00001201_05,sd300c,plain_roll,00001201,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,1419.2462
sd300c_plain_roll_00001202_05,sd300c,plain_roll,00001202,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2959,3000,9,1,1,0,1,1374.8205
sd300c_plain_roll_00001202_08,sd300c,plain_roll,00001202,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,2,2,0,2,1519.768
sd300c_plain_roll_00001202_10,sd300c,plain_roll,00001202,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,1,1,0,1,1439.5646
sd300c_plain_roll_00001203_05,sd300c,plain_roll,00001203,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1138,3000,4,1,1,0,1,1270.2384
sd300c_plain_roll_00001204_04,sd300c,plain_roll,00001204,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1834,3000,4,2,2,0,2,1351.8253
sd300c_plain_roll_00001204_05,sd300c,plain_roll,00001204,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1542,3000,1,0,0,0,0,1395.1488
sd300c_plain_roll_00001204_07,sd300c,plain_roll,00001204,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1237,3000,4,2,2,0,2,1250.4726
sd300c_plain_roll_00001204_09,sd300c,plain_roll,00001204,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1785,3000,7,2,2,0,2,1331.6976
sd300c_plain_roll_00001204_10,sd300c,plain_roll,00001204,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,495,3000,0,0,0,0,0,1198.4026
sd300c_plain_roll_00001205_01,sd300c,plain_roll,00001205,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,1841.0613
sd300c_plain_roll_00001205_02,sd300c,plain_roll,00001205,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,14,1,1,0,1,1524.914
sd300c_plain_roll_00001205_03,sd300c,plain_roll,00001205,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,2,2,0,2,1527.227
sd300c_plain_roll_00001205_04,sd300c,plain_roll,00001205,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,1,1,0,1,1477.476
sd300c_plain_roll_00001205_05,sd300c,plain_roll,00001205,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2752,3001,4,1,1,0,1,1501.5341
sd300c_plain_roll_00001205_06,sd300c,plain_roll,00001205,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,11,0,0,0,0,1931.259
sd300c_plain_roll_00001205_07,sd300c,plain_roll,00001205,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,0,0,0,0,1483.8165
sd300c_plain_roll_00001205_08,sd300c,plain_roll,00001205,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,8,1,1,0,1,1552.8599
sd300c_plain_roll_00001205_09,sd300c,plain_roll,00001205,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,1425.3757
sd300c_plain_roll_00001205_10,sd300c,plain_roll,00001205,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,1,1,0,1,1463.9426
sd300c_plain_roll_00001207_08,sd300c,plain_roll,00001207,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,9,2,2,0,2,1418.353
sd300c_plain_roll_00001207_10,sd300c,plain_roll,00001207,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,5,1,1,0,1,1386.5361
sd300c_plain_roll_00001208_05,sd300c,plain_roll,00001208,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,20,2,2,0,2,1336.1403
sd300c_plain_roll_00001208_10,sd300c,plain_roll,00001208,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,835,3000,4,1,1,0,1,1165.3551
sd300c_plain_roll_00001209_10,sd300c,plain_roll,00001209,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,18,1,1,0,1,1379.7653
sd300c_plain_roll_00001210_05,sd300c,plain_roll,00001210,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1943,3001,7,1,1,0,1,1353.7446
sd300c_plain_roll_00001210_07,sd300c,plain_roll,00001210,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,13,1,1,0,1,1374.9302
sd300c_plain_roll_00001211_07,sd300c,plain_roll,00001211,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,2,2,0,2,1375.8212
sd300c_plain_roll_00001211_09,sd300c,plain_roll,00001211,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3002,3000,8,2,2,0,2,1360.816
